Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
OG_AggClustering_nc:8_link:single_aff:l2,OG,Agg_Clustering,8,single,l2,0.03827947718277377
OG_AggClustering_nc:20_link:complete_aff:l1,OG,Agg_Clustering,20,complete,l1,0.0370762982203382
OG_AggClustering_nc:8_link:average_aff:l1,OG,Agg_Clustering,8,average,l1,0.03628815731720409
OG_AggClustering_nc:8_link:single_aff:cosine,OG,Agg_Clustering,8,single,cosine,0.035742793146973234
OG_AggClustering_nc:6_link:single_aff:cosine,OG,Agg_Clustering,6,single,cosine,0.03525535957811215
OG_AggClustering_nc:8_link:complete_aff:l1,OG,Agg_Clustering,8,complete,l1,0.03340986620641584
OG_AggClustering_nc:12_link:single_aff:l2,OG,Agg_Clustering,12,single,l2,0.024333572164977186
OG_AggClustering_nc:10_link:average_aff:l1,OG,Agg_Clustering,10,average,l1,0.02130469724668824
OG_AggClustering_nc:14_link:average_aff:l1,OG,Agg_Clustering,14,average,l1,0.015433533179233046
OG_AggClustering_nc:12_link:single_aff:cosine,OG,Agg_Clustering,12,single,cosine,0.012240820882029706
OG_AggClustering_nc:10_link:single_aff:l2,OG,Agg_Clustering,10,single,l2,0.009775672152983571
OG_AggClustering_nc:12_link:average_aff:l1,OG,Agg_Clustering,12,average,l1,0.0075433259392353545
OG_AggClustering_nc:10_link:single_aff:cosine,OG,Agg_Clustering,10,single,cosine,-0.00283648239256341
OG_AggClustering_nc:6_link:single_aff:l1,OG,Agg_Clustering,6,single,l1,-0.04566646534785654
OG_AggClustering_nc:8_link:single_aff:l1,OG,Agg_Clustering,8,single,l1,-0.058094237454448874
OG_AggClustering_nc:10_link:single_aff:l1,OG,Agg_Clustering,10,single,l1,-0.07261617515921343
OG_AggClustering_nc:12_link:single_aff:l1,OG,Agg_Clustering,12,single,l1,-0.10267765227381248
OG_AggClustering_nc:14_link:single_aff:l1,OG,Agg_Clustering,14,single,l1,-0.12147325971356507
OG_AggClustering_nc:16_link:single_aff:l1,OG,Agg_Clustering,16,single,l1,-0.1506807520588535
OG_AggClustering_nc:18_link:single_aff:l1,OG,Agg_Clustering,18,single,l1,-0.16119417532407554
OG_AggClustering_nc:20_link:single_aff:l1,OG,Agg_Clustering,20,single,l1,-0.1810573456910312
