Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
PCA-0-mean_AggClustering_nc:14_link:single_aff:l1,PCA-0-mean,Agg_Clustering,14,single,l1,0.2973316147977653
PCA-0-mean_AggClustering_nc:8_link:ward_aff:euclidean,PCA-0-mean,Agg_Clustering,8,ward,euclidean,0.2941892827257591
PCA-0-mean_AggClustering_nc:8_link:single_aff:cosine,PCA-0-mean,Agg_Clustering,8,single,cosine,0.29313177858123723
PCA-0-mean_AggClustering_nc:16_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,16,single,manhattan,0.2924746550172668
PCA-0-mean_AggClustering_nc:16_link:single_aff:l1,PCA-0-mean,Agg_Clustering,16,single,l1,0.2924746550172668
PCA-0-mean_AggClustering_nc:20_link:ward_aff:euclidean,PCA-0-mean,Agg_Clustering,20,ward,euclidean,0.29232523698591023
PCA-0-mean_AggClustering_nc:8_link:average_aff:cosine,PCA-0-mean,Agg_Clustering,8,average,cosine,0.2889251862215098
PCA-0-mean_AggClustering_nc:20_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,20,single,manhattan,0.28682360284831443
PCA-0-mean_AggClustering_nc:20_link:single_aff:l1,PCA-0-mean,Agg_Clustering,20,single,l1,0.28682360284831443
PCA-0-mean_AggClustering_nc:6_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,6,single,manhattan,0.2862432132686598
PCA-0-mean_AggClustering_nc:6_link:single_aff:l1,PCA-0-mean,Agg_Clustering,6,single,l1,0.2862432132686598
PCA-0-mean_AggClustering_nc:8_link:average_aff:euclidean,PCA-0-mean,Agg_Clustering,8,average,euclidean,0.28461763399661144
PCA-0-mean_AggClustering_nc:8_link:average_aff:l2,PCA-0-mean,Agg_Clustering,8,average,l2,0.28461763399661144
PCA-0-mean_AggClustering_nc:18_link:single_aff:l1,PCA-0-mean,Agg_Clustering,18,single,l1,0.27827518099219484
PCA-0-mean_AggClustering_nc:18_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,18,single,manhattan,0.27827518099219484
PCA-0-mean_AggClustering_nc:12_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,12,complete,l1,0.27173737435703477
PCA-0-mean_AggClustering_nc:12_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,12,complete,manhattan,0.27173737435703477
PCA-0-mean_AggClustering_nc:12_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,12,single,manhattan,0.2664058449962212
PCA-0-mean_AggClustering_nc:12_link:single_aff:l1,PCA-0-mean,Agg_Clustering,12,single,l1,0.2664058449962212
PCA-0-mean_AggClustering_nc:14_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,14,complete,l1,0.26444740292185953
PCA-0-mean_AggClustering_nc:14_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,14,complete,manhattan,0.26444740292185953
PCA-0-mean_AggClustering_nc:8_link:single_aff:l1,PCA-0-mean,Agg_Clustering,8,single,l1,0.2631940332809291
PCA-0-mean_AggClustering_nc:8_link:single_aff:manhattan,PCA-0-mean,Agg_Clustering,8,single,manhattan,0.2631940332809291
PCA-0-mean_AggClustering_nc:6_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,6,complete,l1,0.25919281276290956
PCA-0-mean_AggClustering_nc:6_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,6,complete,manhattan,0.25919281276290956
PCA-0-mean_AggClustering_nc:10_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,10,complete,l1,0.2589372778903374
PCA-0-mean_AggClustering_nc:10_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,10,complete,manhattan,0.2589372778903374
PCA-0-mean_AggClustering_nc:16_link:complete_aff:manhattan,PCA-0-mean,Agg_Clustering,16,complete,manhattan,0.25777362351613875
PCA-0-mean_AggClustering_nc:16_link:complete_aff:l1,PCA-0-mean,Agg_Clustering,16,complete,l1,0.25777362351613875
PCA-0-mean_AggClustering_nc:14_link:single_aff:l2,PCA-0-mean,Agg_Clustering,14,single,l2,0.25330405207486056
PCA-0-mean_AggClustering_nc:14_link:single_aff:euclidean,PCA-0-mean,Agg_Clustering,14,single,euclidean,0.25330405207486056
PCA-0-mean_AggClustering_nc:10_link:single_aff:l1,PCA-0-mean,Agg_Clustering,10,single,l1,0.2520753088888575
