,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,id,player_fifa_api_id,player_api_id,date,player_name,player_positions,player_positions_general
37,0.064766735,-0.12235126,-0.17475682,-0.06319121,-0.21356818,0.13370967,0.005730994,-0.07991187,0.015588734,-0.28662816,-0.07548574,-0.21242233,-0.121669754,-0.122914195,0.05735675,0.03448235,-0.106322505,-0.019828573,0.09468393,0.008979477,-0.026452377,0.039360035,0.12847899,-0.11650219,-0.26346222,-0.16696477,-0.0123572275,0.08909817,0.039881825,-0.24216741,0.007621661,-0.15842909,911,207716,307227,2016-04-21,Abdullah Al Hafith,CB,DEF
38,0.14497551,0.05615975,-0.09924453,0.06876472,0.027682882,0.101176925,0.07497155,-0.04991491,0.07216087,-0.17837033,-0.117747664,-0.19178563,0.06515738,0.05033141,0.115861274,0.046091564,-0.0546079,0.07673458,0.09366076,0.0889163,0.09713871,0.042639155,0.096783,-0.107197426,-0.09366821,-0.13638726,0.09108588,0.09760007,0.086364836,-0.05661179,0.074088186,-0.11198289,930,229026,525595,2016-04-21,Abdullahi Shehu,"CDM, RB",DEF
39,0.1550687,0.062000412,-0.14258341,0.0741266,0.050437607,0.11627569,0.07598584,-0.10372028,0.080477834,-0.15737656,-0.114943236,-0.18383706,0.08120634,0.062181264,0.13092948,0.03923563,-0.07296498,0.07845793,0.099718146,0.09495437,0.10106089,0.052824393,0.095971406,-0.085752055,-0.09733887,-0.15587619,0.08430398,0.10416396,0.09208698,-0.0730902,0.088861436,-0.15210307,936,177974,24385,2016-04-14,Abel Aguilar,"CDM, CM",MID
40,0.041144863,0.12364599,-0.22104508,0.10613201,0.11073284,-0.11296096,0.06288226,-0.0047005154,0.029235888,-0.1254022,-0.019975707,-0.14549391,0.12831916,0.073885754,-0.09436002,-0.13589847,0.023739778,0.07492686,-0.031329967,0.08992038,0.0914624,-0.053249642,-0.17818591,-0.23103759,-0.06671269,-0.13444911,0.053579405,-0.10240777,0.0328912,-0.07888763,0.07528609,0.015105128,985,188484,105548,2016-04-21,Abel Hernandez,ST,ATK
41,0.030375697,0.14366356,-0.26455578,0.115517,0.11105856,-0.1494084,0.06066614,-0.0072991103,0.01783026,-0.14637992,-0.0065217167,-0.18957582,0.13771304,0.07141616,-0.14314196,-0.1650379,0.04111699,0.08144398,-0.044889487,0.085512556,0.09650135,-0.07335775,-0.20870173,-0.21325582,-0.069044515,-0.17589928,0.045334168,-0.14030375,0.024255529,-0.10463971,0.072781794,0.019364238,1009,208005,172875,2016-05-05,Abel Issa Camara,ST,ATK
42,0.12841561,0.021524917,-0.1330352,0.052713644,0.00850153,0.1298544,0.0579395,-0.060761847,0.058770895,-0.14541198,-0.10141396,-0.12858902,0.03318079,0.015559737,0.121151164,0.039650146,-0.10217853,0.059176255,0.09044931,0.07495637,0.06984846,0.0483746,0.1194642,-0.07998795,-0.13963602,-0.14270766,0.07097586,0.10091932,0.08157735,-0.10638725,0.06929384,-0.098370075,1031,202153,240556,2016-03-24,Abel Tamata,LB,DEF
43,0.14959837,0.041278362,-0.14115787,0.062737055,0.021611933,0.12590045,0.06970502,-0.090326145,0.07220087,-0.16484621,-0.118186936,-0.17473502,0.05475756,0.039971836,0.12971927,0.04160472,-0.086707175,0.07014935,0.09797727,0.08014753,0.08904047,0.05216987,0.11048797,-0.087909624,-0.11347351,-0.15577239,0.08127887,0.105233125,0.085989706,-0.09667384,0.07813739,-0.13815457,1051,159580,37422,2016-01-28,Abella Perez Damia,"LB, RB",DEF
44,0.07102206,0.1188294,-0.21480787,0.09509832,0.08467804,-0.06270065,0.06528323,-0.017235817,0.027767044,-0.16646545,-0.047143824,-0.21383709,0.11626723,0.06280157,-0.05838386,-0.08465189,0.015838765,0.079424635,0.003738135,0.08745176,0.091206916,-0.040246315,-0.10096809,-0.16948277,-0.10490206,-0.18233952,0.0553623,-0.078769654,0.045377783,-0.10367414,0.06959341,-0.024235237,1076,187175,114503,2016-06-09,Abiola Dauda,ST,ATK
45,0.16008002,0.08733183,-0.11403753,0.084556445,0.061157744,0.092278734,0.087701835,-0.07784842,0.07962662,-0.15547132,-0.12030754,-0.18849161,0.09159027,0.07493627,0.1281933,0.04283283,-0.059377015,0.084352545,0.09370403,0.09753258,0.107846886,0.041494142,0.088274084,-0.10795251,-0.08221428,-0.13961725,0.10028891,0.09895984,0.087049216,-0.034000352,0.08318137,-0.14672507,1092,163423,27277,2015-09-21,Abou Diaby,"CDM, CM",MID
46,0.03382331,0.13433549,-0.260566,0.10790403,0.09832609,-0.13056538,0.056639172,-0.008065058,0.017986037,-0.15433753,-0.0077330247,-0.20088394,0.13004997,0.06393964,-0.13057488,-0.14830282,0.037332438,0.07877175,-0.032779314,0.08605078,0.09087497,-0.06655623,-0.18092337,-0.18751144,-0.08132136,-0.18889192,0.03977496,-0.12646222,0.029724564,-0.11022257,0.07096177,0.014774367,1122,225541,581141,2015-09-21,Aboubakar Kamara,"ST, RM",MID
