,LDA_PC1,LDA_PC2,LDA_PC3,player_fifa_api_id,player_positions,player_positions_general
759,-2.7573395439490374,2.676696650211768,0.16665723056344273,207948,"ST, RW",ATK
760,-2.439639644177601,1.8507147989417758,0.3036595995528119,224772,LM,MID
761,-1.9653194968328085,2.9419504380906805,-2.3904433805053196,211578,ST,ATK
762,24.615345931704105,0.004228326957334276,0.2361449261256224,182629,GK,GK
763,-2.4552950292043816,1.9574460130512497,-0.41204726578173195,209769,"RW, LW",ATK
764,-2.2315537604996587,2.094669859949807,0.2248074538915434,221907,RW,ATK
765,-1.8500097525688646,-1.4090550635043002,0.7646397289916183,138722,"RB, LB",DEF
766,-2.780314454531622,2.6265397777894717,-0.943569365783463,198264,"RM, RW",ATK
767,-2.296239885775777,1.1281341878233002,-0.28654121254532255,212146,"RM, LM",MID
768,-2.184559015383832,2.7048917379679533,-0.338161591731439,193552,ST,ATK
769,-0.968247488996995,-2.439616614203434,-1.3799168185019475,186765,"CB, LB",DEF
770,-2.871106411126521,-0.594041437196482,-0.05894695853212976,215495,"CB, CDM, CM",MID
771,-2.248876055529467,-1.5864101949260827,1.733995388755711,209698,"CDM, CM",MID
772,-1.5945337185667554,-0.17562302036829902,2.1337933446462016,210831,CM,MID
773,-2.6455390897668583,1.7593744070171642,0.5540445910399919,175789,"LM, CM",MID
774,-1.2355922214457422,-1.9456471706333216,-1.105921282165503,205096,CB,DEF
775,-2.760476962087616,0.21283946830239353,1.3536118346416455,52474,"RB, RM, CM",MID
776,-2.7256202186843166,-2.093942783882502,-0.5746134222544285,210828,CB,DEF
777,-1.359334397774728,2.4123662967793775,-0.24341363504701233,170494,ST,ATK
778,-3.0482357470168853,-1.1020035193717448,0.7192040516422654,170890,"CDM, CM",MID
779,-1.3444281022127145,-1.4494296624422693,-0.5662922064663,183228,CB,DEF
780,-2.4813911162308893,0.18283827448501247,1.623634928614041,138699,"CM, CDM",MID
781,-1.2238037302864229,0.9804529378328759,1.5320178037403265,199183,"CAM, LM, RM",MID
782,22.773489939201557,0.39068139483492037,0.39117105019978715,51261,GK,GK
783,-1.309528450190493,-2.0643642012998016,-0.2550671206748579,227898,"RB, RM",MID
784,-2.440761538142532,2.479902014469932,-0.8116193689527165,53436,ST,ATK
785,-1.652693549797587,-1.1749931812568453,1.3671950817754517,165427,"CDM, CM",MID
786,22.17747256675415,-0.6313876056263416,-0.04661653263481349,136875,GK,GK
787,-1.3528332673587722,2.3084627672050533,-2.8569893253914787,189967,"ST, CF",ATK
788,-1.5845409057879811,-1.9034002296551844,-0.036330457867635786,177149,LB,DEF
789,-2.373516361359504,2.8166863765673424,0.9659127495554801,176993,"CAM, ST, RW",ATK
790,-2.7209090863282013,-0.15451571385348217,1.1330298251536157,183429,"CM, CDM",MID
791,-2.2397923900178607,-0.10854681186637936,-0.07983577783477033,215970,"LW, LB",DEF
792,-2.501629035091992,3.664965272727473,-2.225469712785005,194996,ST,ATK
793,-2.1846788070459575,-2.19516741743011,-0.5878045320816151,202143,CB,DEF
794,-1.1913431660677367,2.4508530620941507,-0.3478957792591308,194761,"CAM, LM",MID
795,-0.9220497101167846,-1.3185345134481445,0.1838779882051554,198790,CB,DEF
796,-0.6970540820920006,-1.9973395834348215,-0.7438827058425632,212129,CB,DEF
797,-1.5907824554605279,2.661578069913735,-2.4735975750999613,228635,ST,ATK
798,-3.9327985943868264,0.4557030757564135,1.8095490913426198,161956,CM,MID
799,-2.6549122381840484,2.6812692430209135,-1.5315169106855286,193891,ST,ATK
800,-1.8545091701563952,2.2737396443556253,0.41101838555742587,178604,"LW, RW",ATK
801,-1.9421401012703918,-3.7685958078356867,-2.189252436983398,139274,CB,DEF
802,20.306086158682206,0.6753578766819368,1.0962584668906052,120309,GK,GK
803,-3.0249533525541104,-0.46972376880266353,-0.7297179264041189,189939,LM,MID
804,-1.861172740585721,0.2502500812323087,1.2291683476925193,208030,CDM,MID
805,-3.2732580785394845,-1.8101174632698194,-0.3333810784865661,168799,"LB, LM",MID
806,-2.0585491964559384,1.37651249795911,0.11297639316733543,204472,"RM, LM, CAM",MID
807,23.356256791991274,-0.03413374887359799,-0.2859062455214758,164505,GK,GK
808,-1.1946862188472507,-2.348416364710548,-1.6424462310827457,213555,CB,DEF
809,-0.8848502980305761,-1.4214953509020394,-0.01987162437743752,210389,"LB, LWB",DEF
810,-3.202126529386651,0.657220582722422,1.074659602106997,152536,"CM, CDM",MID
811,22.063357039048743,-0.3486540016186554,-1.320953579579296,165735,GK,GK
812,-1.0688212092165374,1.9500397880207057,-1.212127989070175,205557,LW,ATK
813,22.046375797409894,0.43452875165395005,0.13632141033417117,109493,GK,GK
814,-2.8307671177900815,-1.8767027460821692,-0.2492899646655435,193091,CB,DEF
815,-1.9060609270260371,-1.5731371777935834,0.6436157778237938,209371,RB,DEF
816,20.374510440057303,0.11342183068283514,0.13805398930391943,122827,GK,GK
817,-2.4742404500170387,0.2960351691550035,1.2063470494277355,229158,"CM, CAM",MID
818,-1.2253723841215147,2.2093060836917253,0.3198212241744537,228666,"RW, CAM",MID
819,-2.068212023327522,-2.768465835655537,-0.6232232228190672,212204,CB,DEF
820,-2.0881938663882793,2.6524963499101575,-1.2719085332322821,209504,ST,ATK
821,-1.7457223202791163,-2.5266010891785196,-1.8893236241748412,178372,RB,DEF
822,-1.4909123192265323,-2.5385907430705648,-0.14357365368862038,229065,CB,DEF
823,-1.952967363073504,-2.063881868086405,-0.1344741481504593,162830,"RB, CB, LB",DEF
824,-2.7921919137231934,1.9045152841347033,-1.7706892019506582,213303,"ST, CF",ATK
825,-1.2168392670402979,-0.6001203346887901,0.7641568275499833,179811,"RB, RM",MID
826,-3.281694373009646,0.3696797527440896,1.593502770735609,201043,"CAM, CDM, RM, LM",MID
827,-1.5550275712009372,-2.4697917045417843,-1.125062921561108,46815,CB,DEF
828,-3.0109586709031344,2.8323068385124106,-0.558161560228536,222357,"ST, RM",MID
829,-2.078542493987606,0.5930331430348394,1.965464625405807,190970,"LW, CAM",MID
830,-3.0565881366754333,-1.8675511597933527,-0.38036266571607497,209852,"LB, CB",DEF
831,-2.594978342235625,-1.319977386663462,0.465491414835088,222708,LB,DEF
832,-1.7135032206596017,-2.5644509464227845,-0.9711815967262382,188257,LB,DEF
833,-2.4511155882396296,2.2512042465522066,-1.6626782823205892,170114,ST,ATK
834,-3.075980178723797,-1.8421259281064728,0.13872027345063903,172529,LB,DEF
835,19.041228028166472,-0.10895091384398062,0.19719980866369188,51503,GK,GK
836,20.514898441227658,0.4486554192648959,0.37148249064088135,148634,GK,GK
837,-3.151102389514487,-1.2479180614438707,0.4008422681192366,199286,RB,DEF
838,-2.1631487588710856,-2.2484455384039204,0.9296541962278674,20537,RB,DEF
839,-2.0779028791698635,2.2897621098288696,-1.511840771021014,186954,ST,ATK
840,-2.544341480851109,1.6360401732028635,-0.440635518045788,211368,"RM, LM",MID
841,-1.3917138874967263,-1.4314588306435014,-0.24759633052461347,138110,CB,DEF
842,-2.20179684740788,1.2715338269436969,1.170067736342132,210292,"CM, CAM",MID
843,-1.2127379943767742,2.8584877765767724,-0.3333674802263895,203799,"LW, RW",ATK
844,-1.9493493515695584,1.216173393027576,1.8970510999040007,192202,"CAM, RW, LW",ATK
845,-1.971597041577586,-3.2640813399797524,-1.4288585944805918,188270,CB,DEF
846,-1.8717789102606406,0.37755306601634636,1.5363745363783248,212198,"CM, CAM, CF",ATK
847,-2.9960212511331528,-0.9379160740033493,0.020504401513073894,225402,"RB, LB",DEF
848,-2.127011500751525,-2.7679354773758056,-0.7733708947108181,210361,"CB, LB",DEF
849,-2.375961132602586,-2.656570179688965,-1.2703740740479579,200228,CB,DEF
850,-1.916667672413342,1.2222073670551903,2.6784193240820335,51910,"CAM, CM",MID
851,-2.305385983563613,1.5768249482259955,0.10120287691251863,219719,ST,ATK
852,-2.614448817093834,-3.0048585766961504,-0.9348411482456571,199550,CB,DEF
853,-2.1570656758262383,3.147238820405149,-1.6510362486843548,211783,ST,ATK
854,-1.6764526108126487,-2.324419662274832,-1.3292570024503532,184141,CB,DEF
855,-0.9871969349020644,0.9555537552988115,1.2301536590306692,193864,CM,MID
856,-2.925267859300364,3.1104835868238405,-2.510455567646332,210031,ST,ATK
857,-2.0999798267390855,-2.150862712487135,-1.491253163502246,209444,CB,DEF
858,-1.260032560798667,2.163972279848115,0.6959720660801264,219908,"LM, CAM, RM",MID
859,-3.030544400183377,-1.100766137141059,0.19256886103296314,210282,RWB,DEF
860,-1.7126105200815378,3.1797667685864703,0.07295962092457771,215455,ST,ATK
861,-2.18114850241771,-1.7930536106744799,0.6258421088353864,145047,RB,DEF
862,-1.7504793206101985,-2.317050220150992,-1.6186260245273827,226865,RB,DEF
863,-2.397201602597808,-0.051376059823855444,2.4351623626595837,184120,"CDM, CM",MID
864,-0.7749284838534509,-1.6764717329185044,-0.37593186071342233,200818,CB,DEF
865,-2.9787272769487028,0.5059341036194454,1.154354389735715,203864,"CM, RM",MID
866,-1.6856949766232803,2.1609017617031117,0.6953231645962142,138933,"CAM, ST",ATK
867,-4.619808427714438,-0.22901549544717234,1.6245303118185115,208268,"CM, CDM",MID
868,-3.2021904316710907,-0.04037990284974914,0.7353289416369614,199170,"RB, CDM, RM",MID
869,-3.2243584999018755,0.05531985598446412,1.8118814344324374,229659,CM,MID
870,-2.3293927911273147,1.9119150248917545,0.2931637105384568,199386,"LW, RW",ATK
871,-1.9226579247579796,-1.0259969847336705,0.9896100050574325,198335,"LB, LM",MID
872,-2.0730457961840014,0.9340057853711403,0.11729167754205416,216482,LM,MID
873,-1.2545655552121495,1.2981774091232383,1.3096701777605604,209892,"CAM, LM",MID
874,-1.5690036002353396,2.409846656368471,-3.0928160706721184,214723,ST,ATK
875,-3.5392620168168274,1.043190632436516,0.11505099942295922,176949,"LM, RM, CAM",MID
876,-2.3250545007805234,-1.7515390728828113,-0.1710673464096315,206040,LB,DEF
877,-2.65556240761461,1.6170665429640907,-0.37023777374079253,215644,"LM, ST",ATK
878,-1.1517986436421177,-0.41701470730689977,1.5190651572150415,186539,"CDM, CB",DEF
879,-2.1157404288335924,0.0161424778353051,1.131732550525256,179982,"CM, CDM",MID
880,-2.477400362458378,0.9432479866972983,0.7675201424254011,218623,"CDM, CM",MID
881,-1.636267884535551,2.7754753664819676,-0.25122788777398264,164234,"LM, CAM",MID
882,-2.3267585411330254,2.524439728556703,-0.77256086993108,189196,"LM, ST",ATK
883,-1.4129390141033806,-1.7271875163162653,-0.34802129993489783,186519,CB,DEF
884,-1.2738504736616016,-2.6773823099427503,-0.8482868402984811,201078,LB,DEF
885,-1.5510979746853055,1.3017823204599275,0.6982933770637089,211093,"CAM, RM, CM",MID
886,-1.4695097139022513,2.4331160413627027,-0.09603723304143935,190852,"RW, ST, RM",MID
887,-2.6866916971386283,-0.5028782402001186,-1.1796471707767355,210724,"RB, ST",ATK
888,-3.055759801410807,3.054733485981027,-0.5821324385167246,196978,ST,ATK
889,-1.5172739707640281,-1.3046605516118108,-0.07770535895806474,196940,"CDM, CB",DEF
890,-2.379686426079004,-1.6066083387169245,0.292836531180144,205989,RB,DEF
891,-1.770047984296921,0.5846900468693577,1.2267107874330316,226479,CM,MID
892,-2.15891371870364,-0.366340358904613,0.901009276429803,220940,"CAM, CM, RW",ATK
893,-1.1401772228251952,2.67624040379636,-0.13441871584560267,165191,ST,ATK
894,-1.8477483951659222,-1.6062405934351027,-0.3439185061735397,215419,"RB, RWB",DEF
895,-2.881416586453819,2.9216015659415895,-0.04516887097786542,208691,"CAM, CDM, CM, RM",MID
896,-2.080095418264484,-1.473898127353377,1.1375695191443107,205926,LB,DEF
897,-2.2761703019129196,1.1188533926771012,0.5550429992904315,110026,"LM, RM, CAM",MID
898,-2.536777882445022,-1.8731360594955317,-0.4937285166382704,163158,"LB, CB",DEF
899,-1.3430527565462917,-1.4622720230154775,0.13601918154777803,200841,RB,DEF
900,-1.5555351789751657,-1.5654182219570278,-0.7142459291368636,139836,"CB, CDM",MID
901,-1.7762903314409308,1.5569705901972308,1.6280384122012916,210930,"RM, CAM",MID
902,-1.290739885461332,-2.557117459091023,-0.8330883653324863,200517,"LB, CB",DEF
903,-2.2291544654615834,1.295864016185163,0.4962389817535628,156227,"LM, RW, LW, RM",MID
904,-2.1575435177697275,2.211217157191052,-2.601027324136103,165031,"ST, CF",ATK
905,-3.111750566823227,3.7208214217571047,-2.4470322040140102,207664,ST,ATK
906,-2.1302238920990737,1.0893224367597572,0.07942600243984445,172070,"RM, LM",MID
907,-1.9743398275861688,2.2933834448620014,2.0244097508844123,215056,RM,MID
908,-1.6975780145981612,0.7661111272361467,0.8792652020081837,168379,"RM, LM, CAM",MID
909,-2.4476674503399884,-0.6266005541902926,1.8138768510349834,188413,"CM, CDM",MID
910,-1.484003188270967,2.215119749489105,-1.7015717729182027,225121,"ST, CAM",MID
911,-1.2604952430844367,-2.0604141147936237,-1.1078714085844719,204876,"LB, LWB",DEF
912,-1.6655166663692005,-2.6819832982420553,-2.084116132203203,146970,CB,DEF
913,-3.0800097152082486,0.9389586492151233,0.9842582965899849,192708,"CAM, CM",MID
914,-1.4236902145261576,2.2945029134554384,0.34544632617970733,181392,"CAM, RM",MID
915,-1.8257215598956738,-1.4511333503849604,0.39901635415539133,19324,"RB, RM",MID
916,-1.67533008328487,3.151233622166376,-1.9289054845529883,221014,ST,ATK
917,-2.637493723039248,-0.9439154362885995,1.64175105888242,221860,CDM,MID
918,-1.17549159296184,-1.483754738584808,0.10394406038602619,105803,CB,DEF
919,25.348102734268547,-0.10035698464923239,0.05232736269630157,111661,GK,GK
920,-0.7229937697240314,-2.7215715806761507,-1.9649073835063862,206604,CB,DEF
