,player_positions,player_fifa_api_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,player_positions_general
503,"RM, LM",205582,0.2949555583383931,-0.31871235914624746,-0.14099844027937666,-0.7137198822233322,-0.006430004377037385,-0.09952390107195522,-0.41990695915760257,0.2179519454983979,-0.33436859250475187,0.0743478511497587,0.1308234650104358,0.10083711979912781,-0.22178174152156768,-0.18541764660101231,MID
504,"RM, LM",203910,-1.2327402527383637,-0.5067414464487416,0.6407057044849269,0.7739421564363995,1.0486589873079502,-0.5497728839480912,-0.46663300356922005,-0.02606602951826013,-0.332952771846067,0.06285350335699687,-0.039867918438107684,-0.12352938549165822,0.109199163749813,-0.005813188444398191,MID
505,LW,201938,-0.5557895196720023,-1.3638518005115885,-0.13728880246554573,-0.0290591607377404,-0.19807260833947465,-0.2293317974727096,-0.40136192456307185,0.24356017775179112,-0.23534056809858164,0.06341715705284673,-0.09816047120240753,-0.0075801597420417375,-0.1299433825330336,-0.39434179454110957,ATK
506,"RB, LB",188146,0.05256090986337309,0.20085504726795492,-0.26989479645861264,0.458594029509186,-0.7743841268299728,0.5025677901488296,-0.31048104818840255,0.36403316699468186,-0.29046738038466297,0.8818236267303166,-0.33372549931047557,-0.2536716031861149,-0.1804679919235741,0.15810221490205767,DEF
507,GK,199482,2.12360279206862,-0.49440615287187895,1.2306229818286245,0.5002349202805315,0.5530408267374648,-0.549854607528327,-0.49642585691978997,-0.0318935480009542,0.626199059152261,0.16966827281116617,-0.5637551275876043,-0.08626411041514788,0.06648013948721002,0.0614868123573008,GK
508,ST,211300,-0.9006109761419333,-1.1699316206248425,-0.2244906481413479,-0.08537445723940155,-0.28854363406366257,-0.09805874953371595,-0.46877721511484277,-0.26670874211854967,-0.030458948322992622,-0.1050032995081919,-0.46669466989395975,0.049680444614707525,0.04495929201817206,-0.03181666924049014,ATK
509,RB,164465,-0.05425238164123012,0.8315292534846632,-0.682069138986442,0.2443961596672282,0.5232426164335964,-0.3226934417718764,-0.4156191483657653,0.32247079867457634,-0.23059725961945265,-0.059197974439919795,0.12150245670545066,-0.16179053143461247,-0.1173124998392619,-0.12485219086533533,DEF
510,ST,182212,-0.17916485763307483,-0.22211482734575747,-0.25099629788879657,-0.8942700042882848,-0.009212384992994418,0.11062131558947583,-0.5364160505381951,-0.5991847318991299,-0.15727680319643925,-0.15896228976932272,-0.4044097529068762,-0.037416651187986,-0.018094192490805946,-0.009004693064623573,ATK
511,GK,184167,2.1277820522711344,-0.39990033216996723,1.2354510906634562,0.45906292882368943,0.5297477807239106,-0.13626886471250688,-0.4462666551173096,0.08457181766120687,-0.02601225353117864,0.09092161612574676,0.1743741817158138,-0.015237373659012154,0.08615704142460197,0.013806556957943568,GK
512,"LW, RW",183870,-1.022299475020381,-0.879517012511261,1.1238088868238807,0.1871115233255146,0.025354082051661966,-0.1400295015951785,-0.4301889254683264,-0.07784608731301236,-0.10169066655304185,0.03152828483581419,-0.08759935935983838,0.05740452561357419,0.04255474904943398,0.035599817845768725,ATK
513,"RM, LM",179665,-0.8981376489478375,-1.024638541082686,-0.5237621522924051,0.19979951756623082,0.6979731019223214,0.6587416768778044,-0.357432413368362,0.05683873596333249,0.403717331604424,-0.1120053301901309,0.17841187982485274,-0.12579719632334685,-0.13441770436184897,0.01177678874518747,MID
514,"CAM, CM, LW",224882,-0.7175415051379904,-0.6229123286944649,-0.20255850825558686,0.27916495256179996,-0.6503017929225349,0.0018212895281362745,-0.3810707495378676,0.16319299939182308,0.059991166366322825,-0.04815456003842694,0.13854229358430398,0.04238604396311705,-0.02240963456740713,0.02874497463898755,ATK
515,"CAM, ST",167705,-0.04048362145004091,-0.3978141218779839,-0.1981221293797809,-0.9454900501180427,0.09156072091199347,-0.016562924003656925,-0.49921945655931954,-0.27925161342805294,-0.32024428433909946,0.0260530159168655,-0.023106010528743056,-0.18417823469907268,-0.0008806114248856795,0.0016155582688773555,ATK
516,ST,198554,-0.628626357433374,-1.0245436982558767,-0.2482907151515783,0.1305336386623429,-0.36605443845826285,0.09706926421653857,-0.4602587764972224,-0.32340836842318244,-0.12229481451267044,-0.23130956103254852,-0.42907495680673574,-0.17964477112612698,0.1061133011532434,-0.027377740173621837,ATK
517,RB,176154,0.19071086678567908,0.39201138249379475,-0.18154984481424438,-0.35663898690960044,-0.47048393662659604,-0.04634467842703605,-0.36331172950131496,0.43862811855342326,0.04229581070640499,0.019562441665518043,0.05830679350276148,-0.13155355600748664,-0.010518656894395831,-0.017890138904267897,DEF
518,RB,156477,-0.7620104494463726,-0.3862201671656069,-0.23911322535204185,0.37979519525743755,-0.7757303714969235,0.15730201586692205,-0.40766379005682973,-0.08574744321732115,0.1924473696982323,-0.15698822943076154,0.1515506537919739,-0.010350181438537895,-0.08158508963524332,0.06822649780195085,DEF
519,CB,223873,0.9339819867320615,0.42694117835264467,-0.2045513002773148,0.04620000093918573,-0.47397581861491384,0.3613039485263444,-0.3605022830761754,0.25327258634686617,-0.22905849769473346,-0.2531373018919945,0.02536743666468341,-0.03553878878211142,-0.00011769472831219929,-0.12463417455577809,DEF
520,ST,208675,0.037773237279193385,-0.33387416166618444,-0.521915114765457,-0.5740897044762703,1.0687202643958216,0.6711514894999063,-0.35258464206800305,0.2280761266070736,0.07725139768025877,-0.19953250156148816,-0.36192503107741586,0.0032842159726694086,-0.03441308790710119,0.15680140023567712,ATK
521,CB,183361,0.42131652439328604,0.4129741832544963,-0.30711263505608516,0.6982235804382556,-0.8404479397404585,0.7831544354823786,-0.37972533165483713,-0.19208604149116384,0.0030877770361654685,0.9211601242952991,0.139288534821759,0.06794413669306654,0.3648374385580688,-0.019456445360418215,DEF
522,"CB, RB",213021,0.43351134153239895,0.580660671996539,-0.19961690857730674,-0.11736248957416034,-0.5882375387534753,0.11447485507774245,-0.3502124307247632,0.41630528411889306,0.06737884525601248,-0.10147437522523581,-0.06413121486188779,0.05377324957375456,0.10143020578736972,-0.11086084106256318,DEF
523,"CM, CDM",169805,-0.6850553213641314,-0.40924846173808643,-0.22222344784315898,0.3784606586705714,-0.7499299963871565,0.1070564855051494,-0.40514165766581806,-0.027781599740119588,0.20741716375161354,-0.019800042942167227,0.4569006899797943,-0.14175506396180568,0.08744755518035387,-0.06106612086519925,
524,"ST, CAM, LM",194765,-1.2784338978782679,-1.0206381505281852,1.1016722739434102,-0.009779441480824205,0.12887212835586695,-0.240321439938688,-0.4891397132072844,-0.38091868292303427,0.07278221470146475,0.05569814079186332,-0.38990247865991484,-0.027425220545824164,0.19054159354235756,-0.0660007394322549,MID
525,"CDM, CM",170609,0.5015453713863354,0.27766596863505966,-0.1866788803603797,-0.2841340350767722,-0.3854826516525995,0.02480366184933626,-0.3442720251611464,0.5283421308733958,-0.20645256084913607,0.03687277833305858,0.23017421636032306,-0.17114167687436332,0.22804195625678642,0.18873086313594598,MID
526,CB,138949,0.463633105005466,0.611874518793304,-0.25334367820013787,-0.09848452491284065,-0.567444455411281,0.32776402197095644,-0.4031907499609672,-0.012447511093252431,0.031215026322636657,-0.24077476796716324,-0.04437307645568144,-0.05296657492307365,0.29962326958873114,0.13461580235571488,DEF
527,CB,53412,0.11983874354350918,0.24946647717838288,-0.27934117974065553,0.5015571761103896,-0.7880366900504782,0.5786802121322567,-0.3347248762499598,0.1540477149235581,-0.1456114629268294,0.897651837732267,-0.304505714971203,-0.13712851353134506,-1.790558603559447e-06,-0.16441604193857412,DEF
528,GK,213954,2.373870772469839,-0.5396709187473943,-0.09696191584035281,0.31276883770998887,0.12398405688515995,-0.08075209500825214,-0.4669408387675937,-0.01914824454533773,0.133049394073908,0.043909406816269245,0.16905601690856298,-0.0032219398047006217,0.09595012606003038,0.013894641938030975,GK
529,"CAM, RW, LW",186504,-0.15236739257359055,-0.060487720810846794,-0.17776321337532194,-0.805909792459152,-0.158445497573709,-0.11831111191880557,-0.4367545156009699,0.0789215358454377,-0.09902555978145477,0.0922352935979697,0.09620331294828366,0.13018948402571,-0.13728723463144954,0.03270683190464825,ATK
530,"CM, CDM",212987,0.008055496275294017,0.3090395935261948,1.136835219086417,-0.3246048640951845,0.10079984274023313,0.0009862779474106007,-0.3784248756585247,0.2822754621334291,-0.2982968366504721,0.03367208467173131,0.13366451564250278,0.037356166161623815,0.05200673630804157,0.1071830103856678,
531,"LM, RM",219561,-0.6205699668721117,-0.8034197160670808,0.8192139161812431,0.6722301719336093,1.0331648696830131,0.7622510817431596,-0.278776735717348,0.3688489982355334,0.07257053600141168,-0.17580552557748122,0.2368688939787672,0.15445173742051296,-0.13268692519541075,0.11025065405327641,MID
532,GK,178086,2.2561077904235987,-0.3723571571333992,1.2117953668297572,0.5984662228514898,0.5059881477114262,-0.23659670890775006,-0.4898080531064696,-0.16991788180724562,0.3558290010054415,0.013573188864991375,-0.29600461457217236,-0.040306536584119854,-0.14518800091478098,0.042760768167403124,GK
533,CB,138497,0.7264454157787328,0.8293820367332867,-0.2702056353680412,0.1406176161346861,-0.6781562760897659,0.5073909019832038,-0.42209875074986214,-0.22684160759503588,0.17229043039714828,-0.29099172937247125,0.149734519767354,0.2568606755716961,0.20433706444498576,0.1858534692351066,DEF
534,"RB, LB",170514,-0.6405506180776608,0.17801772416182762,-0.6992097311401433,1.2962027457519694,0.07671994676439103,-0.25845317793193384,-0.36061043193194836,0.4115373689214102,-0.0566711568499704,-0.21118385656715027,0.008453714526138039,0.02885173786801708,-0.1621837225395451,0.0789296855187616,DEF
535,"CM, LM",173155,-0.37068887792112376,0.46487379056979866,1.1109746262592126,-0.40546236854132833,0.008702605876551412,-0.04945909913845699,-0.4112693318702184,0.08366173294372808,-0.07025560155941943,-0.022143383711682778,-0.08398478258926698,-0.1241368407733439,-0.36032330233903226,0.0744422893233736,MID
536,"RB, RM",169426,-0.6929767133909418,-0.23724260016758203,-0.23298177044297264,0.5262000231734845,-0.8912135809983068,0.13330880721858487,-0.37157427936565834,0.09075245309899042,0.2755896447830264,-0.18249936943073408,0.019627320817032126,0.056346652762402825,-0.1250482529230209,-0.007912143725772472,MID
537,RW,173221,-1.1734963849412652,-0.8697791302649771,-0.20745655949560232,-0.1029985565939478,-0.467898967763788,-0.14772824542291105,-0.4557371001262355,-0.21353503061390328,0.2159720186083531,0.08616746054468856,0.16662530229239458,0.29042543007350785,-0.09319447497742447,0.1285639758298803,ATK
538,CF,7631,-0.39575521790904017,-0.49041553330157506,-0.47787746081869054,-1.0034143985207136,1.233186296541755,0.48505574638316695,-0.4347535183937558,-0.11695494863545264,0.43134363697625483,0.319779159974696,0.6706776240331153,0.3122740682764121,0.40298818828034016,-0.09138104803182777,ATK
539,"CM, CDM",219864,0.13068248963850415,0.05316026962380628,-0.1542512410804884,-0.604644306406564,-0.24993240808281073,-0.20026058460494664,-0.3848212771788911,0.4125928963986764,-0.003419259671041073,0.22084690910278448,0.22836050968350685,0.12001665781259951,0.23105297719925164,0.020926388586368243,
540,"LM, LW",216079,-0.6065804497219893,-1.3158802207629168,-0.1285187611939841,-0.022842989316762322,-0.2585953851466572,-0.29992883662318126,-0.33899695128418506,0.5829170970801117,-0.3347928254215006,0.11385048727257684,-0.050302675522154616,0.2665814649098667,0.1069874652613594,0.030474424225283094,ATK
541,ST,120274,-0.68168678670522,-0.47176435302165126,-0.4707869320341053,-1.0761162315844408,1.1605754010429397,0.2704835618765533,-0.3744086051097635,0.30014547782156076,0.3893182758511404,0.248501501608591,0.11568042760493177,0.023063927073251694,0.08276594733310166,-0.07228189937307328,ATK
542,GK,201179,2.6397459902765847,-0.5744993402909644,-0.09651123198885443,0.4104288253296474,0.17168113027647183,0.10185067502514689,-0.4868544199980148,-0.2146058184464095,0.03951831313086619,-0.020921626068165774,0.3784033880120652,0.03242105596335271,0.02190272915665367,-0.09626563184865695,GK
543,"LW, ST",34824,-0.9449992084139464,-1.0545149683188397,-0.5271243123935351,0.16301889756536694,0.7064951279017694,0.6841039610372149,-0.33409019473122376,0.14557491654135646,0.27806073531866865,-0.16252058152854812,0.013340631737751867,-0.16783002746745415,-0.015083064225373213,-0.1172388816473251,ATK
544,"LB, LM",199157,-0.8956931589323723,-0.12914840280584358,1.0806338060134344,0.692419506901287,-0.4634503523177486,0.06709499901490791,-0.3587355734556317,0.1346500761762623,0.11489871470994976,-0.1715749568145699,-0.16463457090606706,-0.10116771540359928,-0.006123383958749056,0.1269609412674223,MID
545,"RB, CB, LB",221501,0.51895947905721,0.4184588833082782,-0.17692244958951123,-0.1601041442304232,-0.5020626070982683,0.0537280335301109,-0.3219010446586579,0.5940070879945606,-0.11038061042198295,-0.07366146740513459,0.015244966242965341,0.12573876018583352,0.09973833434605446,0.1141924211836302,DEF
546,LB,194216,-0.6513665666007199,-0.22182999636662995,1.1060591145189314,0.7477149986890255,-0.4016604445605763,0.13250368330177698,-0.3475173318137974,0.1899774958083266,-0.02227744479884484,-0.14211235266105723,0.08156801246303778,-0.03626050001763662,-0.04669673432654462,-0.01966352890854847,DEF
547,CB,226518,0.3041942828231361,0.7890115051181783,1.0743279825546148,0.09648871159429097,-0.1607672354455981,0.32295730376917714,-0.4140847661641304,-0.1484994882042201,0.012811615893425716,-0.1693308597217698,0.09072940055206058,0.0748658867413806,0.17632387679852024,-0.008338643965340465,DEF
548,GK,140293,2.417129360736012,-0.6635179844370274,-0.07984809733824622,0.30282443578563606,0.18304024139189787,-0.3396823372692876,-0.4854978007865739,-0.026932000595696195,0.45207190609834547,0.1555635376609288,-0.03114359440721918,0.06396009006265452,0.08020749183321398,0.028777208227397127,GK
549,"CM, CDM",156988,-1.2363824130444112,-0.056300679049215895,-0.7178812504502418,0.7997416122132004,0.2686786301724727,-0.37087880578411475,-0.433244928358666,0.04230758284234418,-0.018888350741978352,-0.028689388679260755,0.20149584438339813,-0.1586509756009128,0.03155138316356112,-0.0378149663097638,
550,GK,149309,2.484382206340516,-0.6266270857122846,-0.09294674829395125,0.32701119050064853,0.1841199487737015,-0.1288665821982511,-0.4778629121140861,-0.0715032015484518,0.19006735219841722,0.06852060835466381,0.14285510276564556,-0.06820396343331615,0.09233709923236824,-0.06479631685138622,GK
551,CB,205452,0.20589615794665012,0.6716197778710745,-0.23580613863036884,-0.17676904422211986,-0.6228597813397463,0.16255893266101845,-0.4017002939385586,0.023913357767804337,0.2901928197377142,-0.18324060392619296,-0.2604211610103095,0.21244009660652186,-0.1007270273738492,-0.10143902123808742,DEF
552,"RB, LB",181816,-0.7704925740457511,-0.22520393519447635,-0.22352085827140547,0.5108785986239781,-0.9194070993757503,-0.021784579011114566,-0.34831949195478773,0.2890171644771977,0.3702439211062916,-0.10711005176585732,-0.11101900648017679,0.005000825914274656,0.004052133054257251,0.07397484006360952,DEF
553,"ST, LM",219932,-0.6477361038697504,-1.2789538121848107,-0.19672101515049917,-0.03542740289331648,-0.21994320806438283,-0.07978071470614706,-0.4475079301427994,-0.17752230531402083,-0.14245256510081933,-0.04919500781859918,-0.23718594592959494,0.1289197451441294,0.167524463958345,-0.188827981115113,MID
554,"CDM, CM",156008,0.1300246233713068,0.3707547481094783,-0.20082691891787582,-0.4616721701898886,-0.40124027801169504,0.08512758144967696,-0.41056951655741836,0.09973944975139379,-0.006213134274796282,0.1010242919388622,0.561642247890506,-0.08969147263908041,0.08393105273114636,0.1754177952353318,MID
555,"RM, RB, RWB",167905,-1.2757928194866421,-0.027420985084084366,-0.7119344867094057,0.8258943485832323,0.2365860444085003,-0.42296924321717894,-0.4367897320006102,0.02498497495607203,0.11566946751992524,-0.0641133292957585,0.05026451191615859,0.09101378522920202,-0.17768944918946747,0.059935429078450515,DEF
556,LW,226278,0.16991279470836634,-0.33745694515188507,-0.15450251734370654,-0.7867723942700089,0.005839763218381933,-0.09550889520859722,-0.42695783018476585,0.11272306984111179,-0.29780870364525786,0.06621348055071581,0.029915282915408157,0.33384316995193497,-0.01899990774134347,-0.030400584054742465,ATK
557,"LM, CM",188487,-0.22379627299758612,0.31326432897026885,1.1191077185133265,-0.4089305603622233,0.10643619908186705,-0.06900885710001237,-0.42020049914357016,0.038103264383720734,-0.09788940392178014,-0.03305301960262612,-0.1686264024463416,-0.2143718085978801,-0.36164672808953774,-0.09660173175490608,MID
558,"ST, CF",220785,0.17820176614382596,-0.2237534989450385,-0.5331603058805752,-0.46950326929752717,1.02338952758843,0.8753690030660131,-0.35414238552731386,0.08257294337679207,0.012332850094993984,-0.2736295135423089,-0.13754552996274894,0.07072517209133122,0.028585918151804123,0.020188747767011093,ATK
559,LB,229590,0.5409278108896279,0.5269364851030974,1.15394081235321,0.10605120678998099,-0.05969401160062251,0.15854458438172456,-0.31456549689433694,0.5261001487208381,-0.37222096438831725,-0.13137637790266496,0.10432773675655553,-0.11959232289865403,-0.16875413554280952,-0.09422057497281662,DEF
560,RW,216433,-0.42678705581088533,-0.2762766732414436,-0.5204984525293282,-0.804817515429328,1.0592364706768673,0.6223353470264343,-0.4054914548422039,-0.11195007385319593,0.36401000174249903,-0.11320262583957398,-0.17756789338895265,0.28978262576833486,-0.25898724263560163,-0.10292052913522211,ATK
561,ST,202517,-0.6608886313625378,-0.8637660484762066,-0.562589883142156,0.4096416357629498,0.6091491596298723,0.9242796431780793,-0.3455260749657429,-0.0692304661886503,0.2783246656864882,-0.31327303277710966,0.05506134644715673,-0.08240444751901188,0.021995405670513772,-0.04119475078459803,ATK
562,CB,169649,0.22690858124589747,0.997934661096089,-0.7241289905323888,0.4724898483377966,0.4478179946843332,-0.03998836069906027,-0.43534023901505825,0.009795589797857364,-0.2221904185870457,-0.21687148285059613,0.1205294544883988,-0.04690655003335245,0.04122898573333473,-0.03245633652974752,DEF
563,"RW, RM",200106,-1.2224018940515577,-0.9438220663975843,0.8317852973954363,0.27900029043317953,1.1216165062538648,0.4093384273557236,-0.3176240452424004,0.2989775142398177,0.41494305316832797,0.08897876119928536,0.11029476254133594,-0.08905120352760294,0.012056050903090653,-0.22559858334958033,MID
564,"LM, RM",221919,-0.5950751560974437,-1.0964572140343896,-0.15325930286933606,0.08886004833931635,-0.3690944494652298,-0.12896519586615726,-0.3625057355538333,0.3279066694157514,-0.23333892267663806,0.03784904266895317,0.09332477740172324,0.2483527733935886,-0.09224550252154527,0.056584448730153364,MID
565,"LB, LM",192823,-0.8426724466437145,-0.252990894349398,1.1344222362387233,0.6394688558285103,-0.40435115349072126,-0.09671611371713108,-0.32576881558803406,0.41944686584946517,0.11038977709075061,0.01126841051153401,0.06612173106277211,-0.12331062059187116,-0.06120780862764395,-0.015616383731347872,MID
566,LB,183933,-0.18300981584742665,0.6152795983275143,1.106786546619813,-0.23866979145278674,-0.0760150758054891,0.09680352985510805,-0.39776328027752667,0.07177798801896788,-0.08041686389504683,-0.060826676875113596,0.03861509793504316,-0.2014125840908817,-0.1483994871630699,-0.05719296696770301,DEF
567,"RM, LM",143745,-1.528915872234869,-0.16261907379958557,-0.7270263383883668,0.6070373902814988,0.33901038135873035,-0.5352516820971155,-0.48168397513203254,-0.17788481602408215,0.24372886371075106,0.04067345931605116,-0.03312963782671772,-0.004758373346907404,0.12254504166877138,-0.013072125818737623,MID
568,GK,180714,2.3792816069397604,-0.644409244335604,-0.08081267497891578,0.314836437482105,0.16087171369862271,-0.3538815670573311,-0.4851700922359324,-0.054069023086629524,0.5204126657989416,0.09200866298139943,-0.2103327047707528,0.21797317314484155,-0.1216954688300391,0.0014467386107572546,GK
569,"CDM, CB",187818,-0.08112817213078051,0.3365738309198551,-0.21083608316491947,-0.5366359706803617,-0.4052891912162453,-0.10363740608075887,-0.4197320048154117,0.10675209745011505,0.1860284627741465,0.06508833610418759,0.05247780602761401,-0.2696943243129214,-0.03559502255564676,0.13821088620660604,DEF
570,ST,189451,-0.817661365677402,-0.15788560053720033,0.5509949972226219,1.1343784709511369,0.9156855596984573,0.11895684171845233,-0.5354299407531654,-0.8311561468250206,-0.41849582833452775,-0.3140676269994161,0.23108681850820345,-0.0706028337511295,0.014335092694398652,0.02338032405797661,ATK
571,ST,226239,0.43891451521422725,-0.16082158451751663,1.128346897322921,-0.3709591384796469,0.4309585412693594,0.20068883107436963,-0.428147069654393,-0.09052394244656567,-0.6725779643019185,-0.09699450260028254,0.004971638000490565,-0.11340799399777271,0.22670250016021645,-0.1323162510259968,ATK
572,LB,212677,-0.7416348603169365,-0.4348690088655428,0.8603014376216936,0.8044934776356624,0.7519945014983992,0.5913484239894699,-0.17908591767440313,0.9802428730703258,0.2721061557176196,-0.005108395100192787,0.43181148918123113,-0.13496168298372957,0.06797899631430088,-0.22382072872875763,DEF
573,ST,106231,-0.866941474872683,-0.8097538714393476,-0.28472031553713756,0.11407074845012899,-0.47547393159463547,0.17402546396549462,-0.49635843547649744,-0.6333231437016387,0.09875815910978374,-0.2535246790795175,-0.35569140540737576,-0.22577039079552275,0.2279193987726388,0.04070513882371493,ATK
574,"RB, CB",226221,0.37074628814153376,0.5503229053599124,-0.195702982011587,-0.1499294463877046,-0.581111716555729,0.09147853835328763,-0.33994752837836434,0.41825827141279043,0.08812815442611953,-0.12780850878548777,-0.2149448544337999,0.17693857796484136,0.11524185856793333,-0.22802226622808483,DEF
575,CB,178140,0.45132607749758374,0.7274579466568634,1.0936522132241935,0.16319784249237332,-0.15086063685977533,0.24616684144951578,-0.36745229461513634,0.145524948551042,-0.09335224848203018,-0.1704978146781061,-0.054186378042542026,-0.2096168866113449,0.14343158044420076,-0.054097496499601626,DEF
576,"RM, LM, RW",9014,-1.633754710938108,-0.9545159451390696,0.8032961025390267,0.0811815497403873,1.1331069504189717,0.29606176907659,-0.3691310358945919,0.009391382398420363,0.7026553133321961,0.10579450203884729,-0.1833416349244666,0.2234944990059879,0.03968570431229765,-0.06442275856516902,ATK
577,CB,19687,-0.21541667633525435,0.6596035874578239,-0.7701748676103657,0.969182048731791,0.2736975084635697,0.3273644065405992,-0.4320334410851525,-0.24340095492089,-0.2898497201752983,1.0290903488608427,0.3620164541693282,-0.03464115245000965,0.05443959184925157,-0.18849197404235868,DEF
578,GK,148496,2.4978215086280784,-0.4601544950176408,-0.0840008518300974,0.39442571071088495,0.08148915013229478,-0.019322503063880062,-0.4428099816323843,0.04859647394711674,0.08435616385710275,0.09786574808855196,0.5870182295873482,0.06627627903825621,0.11726704585061991,0.2120927057554688,GK
579,ST,205175,-0.3766325917487514,-0.0015668588386812186,1.0906772406968797,-0.6828346482503421,0.34804895043573975,-0.015487273757387593,-0.5139020649244498,-0.538181141020483,-0.09974272343924866,-0.0013448716936122404,-0.2039414189974096,0.035787346388448334,-0.01607505081187745,-0.017240791517551552,ATK
580,ST,200087,0.13331831653526094,-0.2355664502136891,-0.1966791969265199,-0.7259849210157883,-0.06176156155393927,-0.00532050186980054,-0.3995329186007177,0.20418574318299498,-0.5062990324355127,-0.10042253436663347,-0.26799998055885854,-0.3068225952263696,-0.010150062076432079,0.17108004893737422,ATK
581,ST,201172,0.3828094353318808,-0.2741299603623534,-0.1942048121129321,-0.6338756560083839,-0.01498780601143087,0.04457846196801867,-0.432340477927261,-0.004263795366175303,-0.377928278047253,-0.07990913461335729,-0.15780999461311523,-0.03839914653163912,0.005635860199195982,0.025438059055454616,ATK
582,"CB, RB",203458,0.4848607765163364,0.5024620521689748,-0.21353895447505689,-0.13046766070960872,-0.5266362856828949,0.20408980561358545,-0.36614777166765167,0.21629607350476274,0.0016570423965155475,-0.1997198397410464,-0.18734368642361687,0.04537255894136486,-0.06937234510393518,-0.21635136724432008,DEF
583,"LB, LM",169464,-0.2759089535008434,0.6201040041532495,1.106451718562729,-0.2576342362385875,-0.10370872072688575,0.029237764710327057,-0.38504472366588405,0.13080485961236268,0.011857578973416974,-0.11069204136669296,-0.272187464150139,0.1566699451490342,-0.1913447332771963,-0.0843649895933602,MID
584,CB,216145,0.5394662709533862,0.7120607576486955,-0.22720717547465327,0.028020195647687287,-0.6706720647367668,0.1865531265637729,-0.336799545342493,0.36755060757433583,0.12784126068292848,-0.1966970723485256,-0.27964785655895597,0.14012426889046845,0.16929399751666752,-0.031248097763599738,DEF
585,ST,216479,0.43047593694369674,-0.23196555652698106,-0.20326490153357993,-0.5809950237958531,-0.0419996745950772,0.17071015393835035,-0.429581052234991,-0.061109370700357,-0.48460648133505885,-0.18510221571600285,-0.17520101444863392,-0.04858628584746434,-0.06552966561119533,0.041015304283289915,ATK
586,CB,215447,1.0060544341957576,0.47368676139053095,1.144086693784193,0.3021167588625555,-0.017828202992427346,0.33817461850734865,-0.2957774012890496,0.5443971064025157,-0.6000982273175531,-0.21023409233660034,0.12492245051119709,-0.2504187400565467,0.19029214497697866,-0.1769298021904435,DEF
587,"CM, CDM",194108,-0.14843959835642673,0.24928260740701919,-0.19049669413423384,-0.6399500141374577,-0.3474062675449445,-0.0881154548661355,-0.4234553763288204,0.07299633140769628,0.1492813970075206,0.10476470323061188,0.1624219678183629,0.02867382173183833,-0.09687833758526876,-0.1686963423694273,
588,LW,207758,-0.00866142285055862,0.06622748556785699,1.1344123631052325,-0.4519834143405927,0.26200748930980833,-0.019543184930767687,-0.40225919126029785,0.12171847457426119,-0.4041139526763801,-0.00957359531573219,-0.07162663736410806,-0.10334804542129117,-0.08214394640826547,0.00942834734541483,ATK
589,"CM, CAM, CDM",193470,0.04148003220616699,0.5215494860053359,1.1313295613411258,-0.17508825918067855,-0.03640504334219368,0.00355732590624915,-0.37041170874700374,0.2516864938198203,-0.06081049419601695,0.025562915784811683,0.1033928640267355,0.12791582961676953,0.05114327249530244,0.03945804166644703,
590,"CDM, LM, RM",178233,0.025893792526008545,0.2575514388358009,-0.19525491201734937,-0.5301194003411391,-0.3648055300602327,-0.031403809802537784,-0.39822856125724426,0.17704421673338755,0.01487461473374587,0.007677974681955434,0.09590964751211754,0.006998830385301708,-0.16011380883967066,0.017058706967136007,MID
591,LB,184935,-0.40997557496354325,-0.12491195107614211,1.138656018189735,0.9496288532445318,-0.5065897708373736,-0.00597575576213956,-0.27249341802440225,0.6358423824559872,0.08008579183469688,-0.07506610173608295,0.01460600805462478,0.10580904005323957,0.16611071505555386,0.03398545964641759,DEF
592,"CB, LB",137510,-0.15013457791193419,0.5240313497904635,1.0126642394621577,0.6977210137869007,-0.4338786507319366,0.6189999690237782,-0.34199781975458354,-0.03910610139950861,-0.16176340003418696,0.9151001725995511,-0.2886967438907209,-0.18194487619731137,0.14649780709727808,-0.0909162331375331,DEF
593,"CM, CDM",153298,-1.1862502983321679,-0.045629154413722145,-0.7059055076802481,0.8294183098094761,0.2609641526201431,-0.3798847229940405,-0.4207745081683627,0.08853604826438628,0.007679769079274064,0.009333407956711946,0.26756020886864834,-0.0851516062951762,0.08248369046278314,-0.10494499462547952,
594,ST,230560,-0.43996647550730883,-1.2161991321676948,-0.21819500397977631,0.1290744796453181,-0.26387310372537537,0.10133496835608834,-0.415661481766459,-0.12734401676251042,-0.3863132406062716,-0.26064448098885745,-0.4099475141146836,0.12834985267229776,-0.02280588832025983,0.15036010271701988,ATK
595,"ST, CM, RM",189721,-0.06889688097132031,0.14144694147281753,-0.21152191532631867,-0.6488401738637516,-0.26838311066120024,0.00996866151373215,-0.4354970250586861,-0.048256442643931856,-0.06429742388557856,-0.024311598139109863,0.07125784237664796,-0.19497273274250024,-0.21920070671271707,0.04393994345265979,MID
596,"CM, CDM",189167,-0.43931122759200436,0.8051991818797036,-0.7127680215567358,0.024340011568549758,0.558680783516814,-0.3807836614756194,-0.447119874387671,0.08732208823237646,-0.13128180591949473,-0.02222707565180703,0.04893911831786074,-0.1443959457558294,-0.07195990681586888,0.13216164943553163,
