Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
DNN_lr_AggClustering_nc:6_link:single_aff:l1,DNN_lr,Agg_Clustering,6,single,l1,-0.36379126366061343
DNN_lr_AggClustering_nc:6_link:single_aff:l2,DNN_lr,Agg_Clustering,6,single,l2,-0.3814718474400714
DNN_lr_AggClustering_nc:8_link:single_aff:l2,DNN_lr,Agg_Clustering,8,single,l2,-0.4161445780108606
DNN_lr_AggClustering_nc:14_link:single_aff:cosine,DNN_lr,Agg_Clustering,14,single,cosine,-0.4333889326842324
DNN_lr_AggClustering_nc:12_link:single_aff:cosine,DNN_lr,Agg_Clustering,12,single,cosine,-0.4335180770051803
DNN_lr_AggClustering_nc:16_link:single_aff:cosine,DNN_lr,Agg_Clustering,16,single,cosine,-0.4346857917680898
DNN_lr_AggClustering_nc:8_link:single_aff:l1,DNN_lr,Agg_Clustering,8,single,l1,-0.4494824680104324
DNN_lr_AggClustering_nc:18_link:single_aff:cosine,DNN_lr,Agg_Clustering,18,single,cosine,-0.4538817793442453
DNN_lr_AggClustering_nc:20_link:single_aff:cosine,DNN_lr,Agg_Clustering,20,single,cosine,-0.45586732004788205
DNN_lr_AggClustering_nc:10_link:single_aff:l2,DNN_lr,Agg_Clustering,10,single,l2,-0.4982106176529661
DNN_lr_AggClustering_nc:10_link:single_aff:l1,DNN_lr,Agg_Clustering,10,single,l1,-0.4982106176529661
DNN_lr_AggClustering_nc:12_link:single_aff:l1,DNN_lr,Agg_Clustering,12,single,l1,-0.5027539535299064
DNN_lr_AggClustering_nc:12_link:single_aff:l2,DNN_lr,Agg_Clustering,12,single,l2,-0.5083006526124078
DNN_lr_AggClustering_nc:14_link:single_aff:l1,DNN_lr,Agg_Clustering,14,single,l1,-0.5604912182311113
DNN_lr_AggClustering_nc:14_link:single_aff:l2,DNN_lr,Agg_Clustering,14,single,l2,-0.5662200752175232
DNN_lr_AggClustering_nc:16_link:single_aff:l1,DNN_lr,Agg_Clustering,16,single,l1,-0.5691415207243928
DNN_lr_AggClustering_nc:16_link:single_aff:l2,DNN_lr,Agg_Clustering,16,single,l2,-0.5694679831177808
DNN_lr_AggClustering_nc:18_link:single_aff:l2,DNN_lr,Agg_Clustering,18,single,l2,-0.5747775837113249
DNN_lr_AggClustering_nc:18_link:single_aff:l1,DNN_lr,Agg_Clustering,18,single,l1,-0.5787437793795109
DNN_lr_AggClustering_nc:20_link:single_aff:l2,DNN_lr,Agg_Clustering,20,single,l2,-0.5910399973126065
DNN_lr_AggClustering_nc:20_link:single_aff:l1,DNN_lr,Agg_Clustering,20,single,l1,-0.5927070578671558
