,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,player_fifa_api_id
19,0.41328143837849785,-0.9196699926175889,1.1356093021783369,-0.07531811748032867,-0.03893075310937716,0.19856310263911328,0.08857364083565107,0.5171156465953386,-0.19762762782072826,-0.17248787940156163,-0.15978978059245294,0.01195011582478667,0.12569775311385864,0.09675682238193373,225711
20,-0.6826930378294858,-0.19449874562952366,-0.23754941319374057,-0.6361168317810726,-0.3588088838789853,-0.10491728107665008,-0.04724812334142518,0.5207843945165062,0.07235132251266206,0.09293425663588828,0.15591075078964486,0.22176356061459218,-0.011265358456334534,-0.04491902739183004,187048
21,0.8817860606626329,-0.9687918854771934,-0.22734478958316645,-0.09081733813498034,-0.4190472251461785,0.6035069350574488,-0.3190737825568403,0.3915715034920849,-0.18800987767034114,-0.30367795398005437,0.30738316695848966,0.47918125641687465,-0.22354032495220968,0.16847259352559377,225050
22,-0.49434142625181793,0.12973842720041454,1.0808598294935001,-0.6163496775198006,0.15306305394038852,-0.0660524455289524,-0.185305831875908,0.4657982609590692,-0.20225769603338473,-0.045938987045565524,-0.2591978062320391,0.13611686324942207,-0.1357002372894566,-0.16547808503779926,188232
23,-0.33123524599147075,0.654811865999166,1.0550655956838098,-0.7750471775762597,0.2920104218985171,-0.1500744693450433,-0.35932637135471296,0.4363630074194191,-0.234208271860542,0.030127243511496597,-0.29159644692706493,-0.0036423970289216384,-0.06738935125547095,-0.20168827987164592,193953
24,-1.2319862232857306,0.08555829261360631,-0.17089163371558663,0.6456742793396102,-0.8173130229843775,-0.049321319512949574,-0.02859382976690112,0.4909110853578564,0.32145835801935474,-0.10117270885993412,-0.04987459004720994,-0.026119136771698064,-0.059710272798641446,0.006616876179217786,161999
25,0.3653927766490321,-0.9633260564565893,-0.25327667249814373,0.6657852300630315,-0.6500737951245662,0.8700526925399369,-0.5718997240384265,0.2975186746467642,0.021142102307642435,0.7754807821155135,-0.12520771746714446,-0.12421442780637343,-0.07683083949505348,0.28416485908364675,204826
26,-0.126385401076312,-0.6521339530814375,-0.19219628293811286,-0.32631298618531873,-0.4525679550147272,-0.07912534830892101,0.24080511458444526,0.58838008489059,0.02591382360959685,-0.049291583547107935,-0.13178855632106282,-0.001477576721195346,-0.199037289683793,0.05571158010164038,199313
27,-0.8516651260878195,0.888773222908137,1.1364180248795197,0.5086114685016119,-0.19614261653148618,-0.10967645012298513,-0.0892848177296904,0.46573938370533496,-0.14693630663423463,-0.08269907637810019,-0.3140090700047413,-0.07131726848034017,0.12470436787375606,0.006184255391462812,202330
28,-0.5389937688565618,0.3728478132668515,-0.2890650669508931,-0.8045304973633715,-0.19742402368089185,-0.07240756482261315,-0.4245494901334674,0.42214055439271625,0.026156883539905786,0.03548193213666269,-0.07750061929932407,0.023320873535474577,-0.0502844628127871,0.016607288410508046,204171
29,4.109933054972811,0.19102523764601498,-0.1381732116706092,0.19230612300739755,-0.029538685760111028,-0.18022285394849483,-0.09247212974926022,0.5311856851514223,0.21778886853789212,0.02840127143019498,-0.05973648101022411,-0.007255822196520577,0.022500017270538058,0.07199893589959071,197233
30,-1.0791566893386895,0.14032178129878786,-0.2082213691166854,0.6375935768838625,-0.7721757954798727,0.06753650296447666,-0.25679817885809963,0.42107521738354703,0.2769859770037652,-0.13476411641625466,0.05981122932203302,0.08223214851537555,0.10134220133482885,-0.2272411687072429,208135
31,-0.18819009622141245,-0.6524877918432637,-0.6637813588916177,0.8875603482681814,0.5883404120541388,0.278096983625108,-0.44949061866274537,0.3737493329211782,-0.32495691380873,0.9196369513903612,-0.037460154912499016,0.23695910721687372,-0.11973344563180134,-0.07214871394121235,210450
32,-0.7663227690489472,0.11981521805901678,1.1553937167866808,0.7681472035115567,-0.33602357798760013,0.129900939621983,-0.21300444528214968,0.41797385030283607,0.08584902519325238,-0.13264657725478038,0.07587040890954978,-0.015260949870446905,0.05544506204155978,-0.15208624459848474,189568
33,-0.15125357160680883,-0.72449052113971,-0.6476147550556349,0.11050811383963287,0.790326563269975,-0.25893720579850005,-0.30172903502598025,0.46932352015719403,-0.08261900189735058,-0.1060868108507309,0.13257280561473178,-0.016640241627026958,-0.2060077346461854,-0.16355514284335962,190193
34,-0.6122498251904942,0.6018636118598534,-0.5742508023419353,-0.6392726871016122,0.7867034114375033,0.5038093396240851,0.432976158732356,0.6064367562595618,0.10540972778124649,-0.1308963840696565,-0.4476137315144254,-0.15043683225760185,0.04816814116363308,-0.028046221618096192,198420
35,-0.051169183882835804,-0.9940155504807092,-0.6255741124753499,0.2402914564391083,0.7014687990888435,-0.2360098149694381,0.12441540675031702,0.5678211817766166,-0.3668588915637484,-0.1744153486030349,-0.06563392697179547,0.09529485818706505,0.06553942177769873,-0.1957690563749364,184768
36,-1.1507090355610194,-0.12332995463133802,1.1876613867029122,0.8302136277406342,-0.4519125449323734,-0.04070266759620256,0.1383268495805907,0.5135214771604464,0.16793455663721532,-0.17438867625485005,-0.35748658681391804,0.24851147906850934,0.07435811224575536,-0.056311898475165975,209620
37,0.4549335983957315,-0.9806602456310342,-0.6304724545633164,0.32502549523101415,0.7441548627824376,-0.08843566567976446,-0.019747300252930613,0.5201149878657806,-0.4533673230564036,-0.24167345391674735,-0.020274420414879674,-0.07779072728074977,-0.06666645254275995,0.07050851176664903,207716
38,-0.5679270307226014,-0.5220504575851512,-0.22557985364934288,-0.4573963519331446,-0.4357170887340162,-0.13922515810740024,0.04820635024196573,0.5396073645699776,0.19789124945807374,-0.024257902963345804,-0.14879645736324715,0.11808211624736008,0.001507321255943336,-0.2127842854196743,229026
39,-0.9118365956076544,-0.6593143936112443,-0.6901048047793586,0.7509176142305306,0.5665904022515995,0.17276763591556393,-0.6282190350400593,0.3386012643187951,-0.04285896533077943,1.0113699494398605,0.061023890546226554,-0.0825279619280428,0.058075353641284175,-0.16364063939590598,177974
40,-0.44823229956966204,0.7868779223195155,0.7392640581375273,-0.619728824021396,1.300229881662836,0.6696119898371251,-0.03410131068964209,0.4649585591102818,0.11888560336165697,-0.1735363866343294,-0.41537942953189994,-0.08206587033606084,-0.04424051444605381,0.15098723769454225,188484
41,0.004386549774028313,0.6197159867022171,-0.3109977774102409,-0.7825197653517215,-0.10816602348730722,0.11430160237227407,-0.5199016593933353,0.3847666583137312,-0.3418767933659442,-0.12493558164642174,-0.22669710131500495,-0.10506152027573958,-0.10765234391529548,-0.10226979907457016,208005
42,-0.5027786135995356,-0.13256033060842062,-0.16730159355339042,0.8491458542659532,-0.8271843730133897,0.19693219706076412,0.058899169829506735,0.48947844167671906,-0.0047413283236965335,-0.23881370268864965,-0.022543399853962226,-0.054156678940619284,0.06065585939210942,-0.021574806851048983,202153
43,-0.804842621488161,-0.06009096290925069,-0.16480336404309046,0.7746676533834981,-0.8132347157192552,0.11280736743921854,-0.146112896101338,0.44327208952941494,0.27049447305120544,-0.19614915850081568,0.10324029317600426,0.03282886384026691,-0.3076008595340489,-0.16973878865729372,159580
44,0.12019403065698304,0.5743719235528978,-0.5593352690057002,-0.5191427279982405,0.8340176877612622,0.6951408593687873,0.2875404554137935,0.559529073594684,0.020994598243098662,-0.13758337707930693,-0.03274628123695937,0.04100965833089009,-0.13811273828761783,0.06573997356788597,187175
45,-1.1820604086255688,-0.36029324658545103,-0.2830949155171734,-0.6530609300390661,-0.3931946834762036,0.019546396170603796,-0.44622720736468285,0.4021749797535297,0.30292808444778874,-0.07819747601621588,-0.06738193504907992,0.051786487269870285,-0.17012132617025263,-0.023496748776041874,163423
46,0.5582309729632403,0.5890130439664971,-0.2847592957415406,-0.6970390845452072,-0.1051230334632275,0.14595748701793101,-0.24030780371005425,0.4536827107334349,-0.5826268337292679,-0.037902206799964804,0.005828970654468069,-0.014245486750114915,0.22236301922525403,0.1670632727332283,225541
47,-0.6864986765036769,-0.3247017255240734,-0.2276297632135081,-0.6269809227877211,-0.3570271778203679,-0.09058374342477134,-0.24729606580113778,0.471948902975909,0.3394127741683459,0.25921597179363176,0.6891240626028279,0.17534592083325184,0.02202989944922998,0.006507630435361627,159566
48,-1.079923664346226,0.04534603451169569,1.1871936130223775,0.7525209432662973,-0.39321804156311474,-0.01342363649395788,0.04573436887745308,0.49326757090295625,0.11163850461280703,-0.08256348066617356,-0.012013479550864693,-0.09880635038892986,-0.04279246325995958,-0.039022147943223166,198840
49,-1.1198149239979638,0.7108393335533305,-0.502491563499382,0.6214270565216743,0.3409668431224534,0.6936370073238834,0.06410778185087251,0.4772041623232745,0.7402775271923432,-0.07313477051334409,0.25567555902982175,-0.04431535614260884,0.11519859782751701,0.033700272575568,112392
50,0.4542399741295568,0.5217528792115498,1.116054623586804,-0.5960158088750702,0.2656991393994786,-0.10891482084034532,0.13746229673826652,0.5564340898158501,-0.6057094878551923,0.07161771240892369,-0.11745394618755504,0.09237291273772312,0.07778928962138802,-0.035581394720510306,229149
51,-1.2678560294916943,-0.11875975168056785,0.766842052988575,1.2294590882956267,0.7814217546150206,-0.3735974858872398,-0.11359639868084652,0.47569784980035434,-0.02589497478791908,-0.13783255140171963,-0.08364433515835022,0.15149137946545863,-0.10820734317467211,-0.00019578205086823297,206161
52,0.3857008689847628,-0.8637375990878728,-0.24387937007285287,-0.2246966684909639,-0.40763683132738726,0.4350702251492663,-0.37525878075472086,0.3933836060050078,-0.009010790490501326,-0.1483979249357121,0.4089352544708193,0.16575871237420373,-0.0026629966976586743,0.08440648003106552,158505
53,-0.18570474193550587,1.260252018542589,-0.20653699499607348,0.426395030474268,-0.5057548604386488,-0.08748290193701827,-0.07573411965212967,0.4828328565836609,-0.2950783030136517,-0.07134322142638937,-0.23310481054526766,-0.18992669491196773,0.000833214378351128,0.16505619644730035,221841
54,-0.37872565473353625,-0.6365186471351425,-0.2404007550421501,-0.412522174781638,-0.41934079678008573,0.06297385088014276,-0.16632389324131444,0.4740620657967438,0.15852007584309455,-0.03942447605093619,0.11152146207742941,-0.2758187866734635,-0.014117472530172639,0.01754326634331914,177129
55,4.205105882352983,0.2050951546353933,-0.1408927176025806,0.2135611802604341,-0.017292549739823453,-0.1118197550451605,-0.222859200166885,0.4850338982612955,0.24369204399558064,-0.05022507217969297,-0.09640376580638423,0.11617928877925025,-0.20085399981965182,0.022061989802909514,184585
56,0.17138394938322268,0.9743092563910788,-0.22569704154492412,0.5442503309864288,-0.5174739896044502,0.3358785854083066,-0.39151345138339655,0.3682109516389708,-0.408910934196879,-0.2287670631450654,0.08495741785474667,0.09456103758332884,0.016787597191710014,-0.0030708855489925187,224438
57,0.3155663743239256,1.3179312855648302,-0.2022330824072633,0.4751950268060951,-0.4773272632718016,0.0576286216889556,0.07090566938578949,0.5083345194651635,-0.6343676530472383,-0.11660090581955095,-0.1703739369143363,-0.11613741485941868,0.22470023929616953,0.1513602813367686,206567
58,4.018049187089535,0.2006206377106265,-0.14544338249494376,0.1391376116977995,-0.013686032715215473,-0.10195212983156943,-0.21414599650651236,0.4952117455476049,0.1908093959307898,0.09025404101717238,0.29930445660003674,-0.08204711535588728,0.04076548268103198,-0.02848509702982986,53363
59,0.07638599120290036,-0.660715876628638,-0.23672651500069194,-0.30279410802767315,-0.4259364667729068,0.1591950225767746,0.03256860430602576,0.5104993944294542,-0.14599791927572514,-0.18916324066504833,-0.16441334779904337,-0.07272499979631858,0.10658943346084727,-0.16084256965612506,180440
60,-0.07305172311160822,-0.6247144152626924,-0.6537551036417545,0.07800995778581077,0.8062671073715342,-0.18806188147771197,-0.1878205595278039,0.4821147289662629,-0.3492233896218174,-0.1383959968185913,0.10445517999739609,0.24007943996698056,-0.08770747862479725,-0.1974129090507139,212988
61,0.19430065125188906,-0.4836476642951314,-0.23393978801121287,-0.3596594364966811,-0.37264246907386994,0.17550309024708574,-0.04487227175357883,0.4940368699830621,-0.21012715268170393,-0.1390769672159905,0.0448280762253529,-0.11470034521910655,-0.10968105689763785,0.03305581861632053,211362
62,3.9710894378390194,0.30523692113307227,-0.15743864126093257,0.13970299169940006,0.004321290176823618,-0.2594132685911899,-0.3349769888500667,0.46978694884824596,0.46681136564412645,0.034354834114658124,-0.09261723282247648,-0.1657458050384812,-0.10791068710489905,-0.10418834634730266,164853
63,-0.8839397915461407,0.2561126201142344,-0.18147993729580073,0.6491138144353503,-0.7550751223912067,0.03721483477911657,-0.08172343648018653,0.4659987822551353,0.08441418339664795,-0.1657731659742709,0.020303080165218118,-0.26828744669807425,-0.22125706807437787,-0.1403070202677374,209453
64,-0.3037713743673815,1.3191662196961151,-0.2000129070867442,0.34403727393317235,-0.4918287490431586,-0.07892460124644389,-0.08068699964839343,0.48072364358281144,-0.2990622516482838,0.0485972258864972,0.13355771255199803,-0.02070027706799595,0.1379846319153681,0.03330662246945749,209439
65,-0.22517086358437463,0.25046167941893643,-0.22544563899337508,-0.7165217024633114,-0.24226113558397167,-0.09495989439281019,0.021218155343278436,0.535363768582842,-0.26678551091169966,0.12778244319111834,0.30615034613148745,0.09154333330030959,-0.23133394694120066,0.09247479436934145,169568
66,-0.05066711485607147,-0.5411357111299538,-0.19466333789849738,-0.3587970891529394,-0.4404004988870924,-0.06891872945805631,0.36012048845430344,0.6092011943680642,-0.1464587772589438,-0.04011257844850657,-0.12962365673778214,0.22991973261088297,0.09087768455589132,0.041069110006248126,205485
67,-0.807798934168387,-0.40241703442808724,1.1000378893078555,-0.5038662690988424,0.03689250656589731,0.010859879243399678,-0.2850255648065746,0.4326902000986432,0.10738649322642012,-0.013984810530140281,0.06281313587715795,-0.06982505318265884,-0.20149538090522356,0.022624452264420315,181205
68,-0.9082098487667425,0.5336271167068594,1.0785015485757985,-0.859793016570371,0.23324503715549735,-0.3211101118655375,-0.26583163955349653,0.465631427452197,0.0428945513227279,0.24809543186447178,0.03382230964506602,0.11234438210059715,0.01041117495655959,-0.035814237875792646,165740
69,0.3632862363242897,-0.08624644120359169,-0.2283219847021767,-0.47770434497694536,-0.2870006369939381,0.01468824626326305,0.09679228195440785,0.5449827375430378,-0.3200018287925868,0.006428083031588452,0.09121567045566578,-0.036770519084971656,0.07377964673520089,-0.07098220126208252,212388
70,0.3256771011867014,-0.6603682879743171,-0.23863283062808438,0.5832760331568566,-0.6295614293192314,0.6611387320093967,-0.1591723720475493,0.4094199564625685,-0.29299282025390133,0.7975390657545955,-0.30880287435118664,0.022173692929120106,-0.25784649087662803,-0.07410646263995356,174665
71,-1.237269119980534,0.9585737106592956,-0.21482126620052747,0.3128330730166619,-0.6092325868519872,-0.2013303836682349,-0.22143932834660926,0.4485746609229803,0.221504401955888,0.07212296372079452,-0.0003196363695551121,0.07654492974482699,0.1761325360904536,-0.06309873990303062,180819
72,-0.5144854893381168,1.4328408853270156,-0.5236287065571212,0.4966964754496964,0.5124461160776979,0.6756773917692848,0.21460222617778657,0.5109180760975013,0.15744538244264675,-0.14076249235656077,-0.014668723339043666,-0.14709219640027213,0.2064236192873386,0.003597772486784387,163828
73,-1.0042257949380342,0.3548244799469705,-0.517419677056552,-0.6542447233165251,0.7111229813579065,0.2636118381879065,0.5225391102874327,0.6476116570989349,0.6016828222261774,0.19263039910108318,0.1850280880073893,0.09965094579017139,0.03684171786274586,0.09630961693781975,200223
74,-0.8015497696724706,0.45843401596741873,-0.6141031846761849,1.0155074184668755,0.5222146982417175,-0.2710222850982782,-0.29616546228333446,0.4349768401522113,-0.24826922976216664,-0.14457943301481588,0.09292976928834093,0.02825266687183268,-0.10672479513520897,-0.056532524911641444,224031
75,-0.09335087852841438,-0.8650773113602881,1.1453151271422282,-0.1716548906704984,-0.05825324403030218,0.06482053862193608,0.0007836121948213057,0.4937168906132297,0.08678565505886503,-0.15367052471252102,-0.20504726363470596,0.43827572671166765,-0.18555106974213428,-0.11721618053962489,225410
76,-1.0324067423468652,0.054593080004282826,-0.14632464135645715,0.6953106518783245,-0.8269947497302333,-0.09591367075285431,0.135588579133477,0.5290512776806422,0.27068345066989846,-0.05730704394022576,0.020937789349212615,0.0489377075467158,-0.0658633391898927,0.0003102396793930251,193768
77,-0.7829414481326143,-0.3248665944450177,-0.24966350919601016,-0.5937357208503034,-0.3858707231693929,-0.11301163149171152,-0.08194449710674877,0.5030271424574869,0.14266738659374553,0.04324845587837859,0.018535017309337584,-0.07067037561078236,0.06369951280050092,-0.04659843460736207,192471
78,-0.40440712168808507,0.18558735367918655,1.1841717104327185,0.8266819719257426,-0.32494276669618327,0.07179438473554725,0.027203534995226035,0.4799722833609849,-0.09724811872550818,-0.12157381083874653,0.07807760387130341,-0.14333962399188227,0.06753153292009513,-0.06773198380642584,179710
79,0.07604015808786639,1.3335066856147333,0.8431626372804614,0.7031441410392234,0.9439296674749333,0.8226326054788894,0.2785469312727057,0.5044213118718672,-0.159508732835178,-0.18523372152210021,0.08724257481468407,0.011484773161762307,0.08106854361069185,0.0480251817423109,205864
80,0.3759418239179931,0.3063045475078558,1.005402318160867,-0.5793454795438076,0.31458268084262436,0.5210321506198101,-0.9222156328880579,0.2333830708417531,-0.44746732365902336,-0.22814375016209387,0.01746728380809826,-0.028079471888377488,0.054865587380486226,0.008366585559299053,184433
81,-0.2524327436394361,0.15420725142398087,-0.1299338921905334,0.7878061010602535,-0.7749231549497261,0.09914879704406099,0.2628095241214764,0.5489916994356981,-0.17858741280521861,-0.1365901135303412,0.16109302473712733,0.11663332260627553,-0.14114755752034716,0.10156174246052062,211185
82,-0.31150223684941597,1.2549683022715383,-0.5505523325140111,0.5949775246356734,0.50789246830369,0.8972364913294335,-0.03636089735680583,0.42842585737925687,0.13911089097347368,-0.2886961509429449,-0.038611544032717604,-0.12185574695360686,0.16901449460610837,-0.0612631534973454,176941
83,0.7249963825866822,0.5068297836709885,-0.2364790206756414,-0.6298806069024283,-0.1436557666884644,0.0834616590717587,0.080200473401593,0.5359689973902314,-0.7143556668565545,-0.010984116432346994,0.06552806556009368,0.08969015953430273,0.02394322348388909,0.11902970524257865,224303
84,-0.8890096244520541,0.12785137091443005,-0.5885811275957719,1.1098532150637355,0.4428199522492542,-0.30629750339251016,-0.1785887277204326,0.46721626259301474,-0.09804491195715735,-0.08550131106260399,0.2578595951137923,-0.08440120833842131,-0.04845001044747242,-0.030116675526982894,192323
85,-0.764873428260811,0.1025788519447297,-0.1434593965766272,0.709026991861596,-0.7952183889281719,0.019033611711820195,0.08670126059959633,0.5064374828491854,0.13990801335262834,-0.06620314620826044,0.1977500940941604,0.16002825897017645,-0.185494012745329,0.11692041927983245,190885
86,-0.292042522291274,0.3296728385346174,-0.3497426822910932,-0.7564292339739251,-0.15675373491014746,0.268697237067546,-0.8476786234457327,0.2795235954269275,-0.08375988592751264,-0.16712631727039892,-0.13908337905355925,0.05823328237059188,0.07225812342673962,-0.12175443425760446,184789
87,-0.3857818303375388,1.0223446277829635,-0.20102717964937072,0.4477824314310888,-0.5608960293452065,-0.019999291971090367,-0.13490753560004978,0.4567672438859616,-0.16769854434404044,-0.045789931593733006,0.06041125222803416,0.13462323449691882,-0.017580382589093717,-0.04396873230838047,202676
88,0.03470430259263005,0.5449628646074153,-0.269136806137721,-0.7623186371069662,-0.1566307095633295,-0.008743214276696457,-0.16576484140193803,0.4755310909929454,-0.38762198253126,0.006327160302842316,-0.07766929907193505,0.16915654256438226,0.09944033271818042,0.1038818078596249,205947
89,0.42048730527876843,-0.9168974065129764,-0.24713752994434,-0.18338157236678618,-0.42048117925553374,0.4978230441529987,-0.3730926954836938,0.3807106497484825,-0.08894313513263173,-0.26060583392700354,0.23246179739384382,0.07420109971122552,-0.08954678353042551,0.06045810836839817,194952
90,0.48819729655327665,-1.0091764674011476,-0.22175236954020822,-0.1158309888177044,-0.4594311607136436,0.40037787694802945,-0.15193863264158403,0.4418039851550973,-0.08375888595301062,-0.26988374012711647,0.043459415551957425,0.11540441417668386,-0.1099254904851161,0.10377871046120786,200353
91,-1.1284723687058242,0.061712438368340373,1.1760239232754486,0.7640302601768857,-0.40116954891986933,-0.07778190707011261,0.0872864500132943,0.4980458923421704,0.12421757967463534,-0.1329013179454052,-0.2611033469249038,-0.1121962413052434,0.01591873152493741,-0.10824471798394406,193177
92,-0.5039085123805503,-0.3329321024304055,1.0981942261773414,-0.4716259463746055,0.050578512315413444,-0.05643862654352757,-0.08135972522029546,0.4823961172487959,-0.009682097237313066,0.0333816914971287,-0.0717365942159228,0.253577589430235,0.19904358494396338,-0.09637027099224951,225151
93,-0.8061743710873361,0.807079769841121,-0.5609614574668979,-0.8054076834816318,0.8510284976383581,0.45847970661781234,0.17436367537414604,0.5449945824307662,0.4004294634694422,0.1381847405720207,0.2258332059623706,0.18424761057274683,-0.08934636127133665,0.0546092127705188,179605
94,-0.9889413630644948,1.343405961628309,-0.21804055495070518,0.21279056624977583,-0.5079054042312088,-0.18846858922619703,-0.31841100148376694,0.42215305179787255,0.09684591352761986,0.09254815434893666,0.03960348132937169,0.153265405176738,-0.0011201629546197776,0.09543542869979212,190544
95,-0.17827454162589146,-1.1089407954610497,-0.2532263576365886,-0.21244239184211328,-0.484076599419502,0.4061636148843745,-0.5274670477383847,0.3456928978082137,0.3205004425862576,-0.2322333370541256,0.07025482331709447,0.02522985970385,-0.15986405693162284,0.5347507774791115,213374
96,-0.6462053604504382,0.20707156055743822,-0.1382208736901679,0.7089356621120914,-0.7749058632571701,-0.05539773287146381,0.21037998676284925,0.5451634221776984,0.026872982653310982,-0.0690490598846138,0.09996514267411039,-0.14710991851437571,-0.19081874055554252,0.07537538057177605,223844
97,-0.5321215705918155,-0.8344095258925498,0.6717913305966106,0.11722911138236206,1.2093434692218263,-0.08664831529116711,-0.5811833730915366,0.36355880560704734,-0.14935496237958973,-0.10526109284362442,0.3236514342153409,-0.025678694488082975,-0.16077962824485262,-0.19234518100678674,185171
98,-0.29253673531813784,-1.3445507353802675,-0.6631868640323355,0.304176469686656,0.6627274721248195,0.056966432992040204,-0.42048435528823236,0.39721685021812736,-0.06370283154581542,-0.30451538801304917,-0.09939838079615289,-0.09263000494444165,-0.11489195680681391,0.4987138077212006,183280
99,0.4091449154885328,0.48502077205063127,-0.34216853354899435,-0.6879642185989654,-0.08915348008957273,0.422536888816636,-0.8157040237269929,0.27548354930284913,-0.42472093703757396,-0.24299539420579977,-0.056933845977053754,0.0964747031686903,-0.02889067608861537,-0.016993224975314226,212107
