Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
DNN_sh_AggClustering_nc:18_link:complete_aff:l1,DNN_sh,Agg_Clustering,18,complete,l1,0.1382653658090195
DNN_sh_AggClustering_nc:12_link:complete_aff:l1,DNN_sh,Agg_Clustering,12,complete,l1,0.13822488998127874
DNN_sh_AggClustering_nc:20_link:complete_aff:l2,DNN_sh,Agg_Clustering,20,complete,l2,0.13158857541939867
DNN_sh_AggClustering_nc:20_link:complete_aff:l1,DNN_sh,Agg_Clustering,20,complete,l1,0.12904636177464768
DNN_sh_AggClustering_nc:6_link:single_aff:l1,DNN_sh,Agg_Clustering,6,single,l1,-0.03722572745320714
DNN_sh_AggClustering_nc:6_link:single_aff:l2,DNN_sh,Agg_Clustering,6,single,l2,-0.03722572745320714
DNN_sh_AggClustering_nc:8_link:single_aff:l2,DNN_sh,Agg_Clustering,8,single,l2,-0.0567332670686107
DNN_sh_AggClustering_nc:8_link:single_aff:l1,DNN_sh,Agg_Clustering,8,single,l1,-0.0567332670686107
DNN_sh_AggClustering_nc:10_link:single_aff:l1,DNN_sh,Agg_Clustering,10,single,l1,-0.06554542068894784
DNN_sh_AggClustering_nc:10_link:single_aff:l2,DNN_sh,Agg_Clustering,10,single,l2,-0.09277439265900668
DNN_sh_AggClustering_nc:12_link:single_aff:l2,DNN_sh,Agg_Clustering,12,single,l2,-0.12627857377850574
DNN_sh_AggClustering_nc:14_link:single_aff:l2,DNN_sh,Agg_Clustering,14,single,l2,-0.1571979067761573
DNN_sh_AggClustering_nc:16_link:single_aff:l1,DNN_sh,Agg_Clustering,16,single,l1,-0.17221602010506898
DNN_sh_AggClustering_nc:12_link:single_aff:l1,DNN_sh,Agg_Clustering,12,single,l1,-0.17236871257062558
DNN_sh_AggClustering_nc:16_link:single_aff:l2,DNN_sh,Agg_Clustering,16,single,l2,-0.19724032645242875
DNN_sh_AggClustering_nc:18_link:single_aff:l1,DNN_sh,Agg_Clustering,18,single,l1,-0.2131068720903155
DNN_sh_AggClustering_nc:18_link:single_aff:l2,DNN_sh,Agg_Clustering,18,single,l2,-0.2131068720903155
DNN_sh_AggClustering_nc:14_link:single_aff:l1,DNN_sh,Agg_Clustering,14,single,l1,-0.21707927285792736
DNN_sh_AggClustering_nc:20_link:single_aff:l1,DNN_sh,Agg_Clustering,20,single,l1,-0.21776650100220235
DNN_sh_AggClustering_nc:20_link:single_aff:l2,DNN_sh,Agg_Clustering,20,single,l2,-0.2467267676042268
DNN_sh_AggClustering_nc:6_link:single_aff:cosine,DNN_sh,Agg_Clustering,6,single,cosine,-0.28288792314204675
DNN_sh_AggClustering_nc:8_link:single_aff:cosine,DNN_sh,Agg_Clustering,8,single,cosine,-0.31042077422087244
DNN_sh_AggClustering_nc:10_link:single_aff:cosine,DNN_sh,Agg_Clustering,10,single,cosine,-0.32820622520594417
DNN_sh_AggClustering_nc:12_link:single_aff:cosine,DNN_sh,Agg_Clustering,12,single,cosine,-0.34500261147988115
DNN_sh_AggClustering_nc:14_link:single_aff:cosine,DNN_sh,Agg_Clustering,14,single,cosine,-0.3668111736613002
DNN_sh_AggClustering_nc:16_link:single_aff:cosine,DNN_sh,Agg_Clustering,16,single,cosine,-0.37409716896444056
DNN_sh_AggClustering_nc:18_link:single_aff:cosine,DNN_sh,Agg_Clustering,18,single,cosine,-0.37683581260712573
DNN_sh_AggClustering_nc:20_link:single_aff:cosine,DNN_sh,Agg_Clustering,20,single,cosine,-0.3832991099509776
