Title,Embeddings,Algorithm,Num Clusters,Linkage,Affinity,Silhouette Score
LDA_AggClustering_nc:20_link:average_aff:manhattan,LDA,Agg_Clustering,20,average,manhattan,0.0667449757080913
LDA_AggClustering_nc:20_link:average_aff:l1,LDA,Agg_Clustering,20,average,l1,0.0667449757080913
LDA_AggClustering_nc:20_link:single_aff:l2,LDA,Agg_Clustering,20,single,l2,0.06406571850918462
LDA_AggClustering_nc:20_link:single_aff:euclidean,LDA,Agg_Clustering,20,single,euclidean,0.06406571850918462
LDA_AggClustering_nc:18_link:average_aff:l2,LDA,Agg_Clustering,18,average,l2,0.06157417375403649
LDA_AggClustering_nc:18_link:average_aff:euclidean,LDA,Agg_Clustering,18,average,euclidean,0.06157417375403649
LDA_AggClustering_nc:6_link:average_aff:cosine,LDA,Agg_Clustering,6,average,cosine,0.0593240066198956
LDA_AggClustering_nc:20_link:single_aff:l1,LDA,Agg_Clustering,20,single,l1,0.05806661916816107
LDA_AggClustering_nc:20_link:single_aff:manhattan,LDA,Agg_Clustering,20,single,manhattan,0.05806661916816107
LDA_AggClustering_nc:6_link:ward_aff:euclidean,LDA,Agg_Clustering,6,ward,euclidean,0.057888562718305045
LDA_AggClustering_nc:20_link:average_aff:l2,LDA,Agg_Clustering,20,average,l2,0.053959194017099935
LDA_AggClustering_nc:20_link:average_aff:euclidean,LDA,Agg_Clustering,20,average,euclidean,0.053959194017099935
LDA_AggClustering_nc:8_link:complete_aff:euclidean,LDA,Agg_Clustering,8,complete,euclidean,0.04546363316502711
LDA_AggClustering_nc:8_link:complete_aff:l2,LDA,Agg_Clustering,8,complete,l2,0.04546363316502711
LDA_AggClustering_nc:8_link:ward_aff:euclidean,LDA,Agg_Clustering,8,ward,euclidean,0.04070941623029826
LDA_AggClustering_nc:8_link:average_aff:cosine,LDA,Agg_Clustering,8,average,cosine,0.037845938833527513
LDA_AggClustering_nc:12_link:average_aff:cosine,LDA,Agg_Clustering,12,average,cosine,0.03279142229910846
LDA_AggClustering_nc:10_link:ward_aff:euclidean,LDA,Agg_Clustering,10,ward,euclidean,0.03274482898246768
LDA_AggClustering_nc:10_link:complete_aff:euclidean,LDA,Agg_Clustering,10,complete,euclidean,0.029656952445623885
LDA_AggClustering_nc:10_link:complete_aff:l2,LDA,Agg_Clustering,10,complete,l2,0.029656952445623885
LDA_AggClustering_nc:12_link:complete_aff:l2,LDA,Agg_Clustering,12,complete,l2,0.02947793064244835
LDA_AggClustering_nc:12_link:complete_aff:euclidean,LDA,Agg_Clustering,12,complete,euclidean,0.02947793064244835
LDA_AggClustering_nc:10_link:average_aff:cosine,LDA,Agg_Clustering,10,average,cosine,0.028361616626891163
LDA_AggClustering_nc:20_link:complete_aff:l2,LDA,Agg_Clustering,20,complete,l2,0.027819614950100286
LDA_AggClustering_nc:20_link:complete_aff:euclidean,LDA,Agg_Clustering,20,complete,euclidean,0.027819614950100286
LDA_AggClustering_nc:12_link:ward_aff:euclidean,LDA,Agg_Clustering,12,ward,euclidean,0.027359716213324562
LDA_AggClustering_nc:16_link:complete_aff:euclidean,LDA,Agg_Clustering,16,complete,euclidean,0.027343963812080756
LDA_AggClustering_nc:16_link:complete_aff:l2,LDA,Agg_Clustering,16,complete,l2,0.027343963812080756
LDA_AggClustering_nc:14_link:complete_aff:euclidean,LDA,Agg_Clustering,14,complete,euclidean,0.02647804498803623
LDA_AggClustering_nc:14_link:complete_aff:l2,LDA,Agg_Clustering,14,complete,l2,0.02647804498803623
LDA_AggClustering_nc:18_link:complete_aff:euclidean,LDA,Agg_Clustering,18,complete,euclidean,0.026363868968849822
LDA_AggClustering_nc:18_link:complete_aff:l2,LDA,Agg_Clustering,18,complete,l2,0.026363868968849822
LDA_AggClustering_nc:14_link:average_aff:cosine,LDA,Agg_Clustering,14,average,cosine,0.026266182349453732
LDA_AggClustering_nc:16_link:average_aff:cosine,LDA,Agg_Clustering,16,average,cosine,0.02431217150997923
LDA_AggClustering_nc:14_link:ward_aff:euclidean,LDA,Agg_Clustering,14,ward,euclidean,0.023879468447349006
LDA_AggClustering_nc:6_link:complete_aff:cosine,LDA,Agg_Clustering,6,complete,cosine,0.022721052206680022
LDA_AggClustering_nc:16_link:ward_aff:euclidean,LDA,Agg_Clustering,16,ward,euclidean,0.02140415632980234
LDA_AggClustering_nc:18_link:average_aff:cosine,LDA,Agg_Clustering,18,average,cosine,0.021294829807693386
LDA_AggClustering_nc:20_link:average_aff:cosine,LDA,Agg_Clustering,20,average,cosine,0.020835842020375035
LDA_AggClustering_nc:20_link:ward_aff:euclidean,LDA,Agg_Clustering,20,ward,euclidean,0.017476226261203785
LDA_AggClustering_nc:18_link:ward_aff:euclidean,LDA,Agg_Clustering,18,ward,euclidean,0.016770240100677892
LDA_AggClustering_nc:6_link:complete_aff:l1,LDA,Agg_Clustering,6,complete,l1,0.015061276298872153
LDA_AggClustering_nc:6_link:complete_aff:manhattan,LDA,Agg_Clustering,6,complete,manhattan,0.015061276298872153
LDA_AggClustering_nc:14_link:complete_aff:cosine,LDA,Agg_Clustering,14,complete,cosine,0.010549416941958788
LDA_AggClustering_nc:16_link:complete_aff:cosine,LDA,Agg_Clustering,16,complete,cosine,0.00870747445276299
LDA_AggClustering_nc:10_link:complete_aff:cosine,LDA,Agg_Clustering,10,complete,cosine,0.008247267523039482
LDA_AggClustering_nc:10_link:complete_aff:l1,LDA,Agg_Clustering,10,complete,l1,0.00785263194037893
LDA_AggClustering_nc:10_link:complete_aff:manhattan,LDA,Agg_Clustering,10,complete,manhattan,0.00785263194037893
LDA_AggClustering_nc:8_link:complete_aff:cosine,LDA,Agg_Clustering,8,complete,cosine,0.006593409030416184
LDA_AggClustering_nc:12_link:complete_aff:cosine,LDA,Agg_Clustering,12,complete,cosine,0.005755787685290079
LDA_AggClustering_nc:16_link:complete_aff:manhattan,LDA,Agg_Clustering,16,complete,manhattan,0.003818953529659619
